VARIABLE,TYPE,LABEL,GROUP
S2406_C01_001E,int,Total!!Estimate!!Civilian employed population 16 years and over,S2406
S2406_C01_002E,int,"Total!!Estimate!!Management, business, science, and arts occupations",S2406
S2406_C01_003E,int,Total!!Estimate!!Service occupations,S2406
S2406_C01_004E,int,Total!!Estimate!!Sales and office occupations,S2406
S2406_C01_005E,int,"Total!!Estimate!!Natural resources, construction, and maintenance occupations",S2406
S2406_C01_006E,int,"Total!!Estimate!!Production, transportation, and material moving occupations",S2406
S2406_C01_007E,int,Total!!Estimate!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C02_001E,int,Employee of private company workers!!Estimate!!Civilian employed population 16 years and over,S2406
S2406_C02_002E,int,"Employee of private company workers!!Estimate!!Management, business, science, and arts occupations",S2406
S2406_C02_003E,int,Employee of private company workers!!Estimate!!Service occupations,S2406
S2406_C02_004E,int,Employee of private company workers!!Estimate!!Sales and office occupations,S2406
S2406_C02_005E,int,"Employee of private company workers!!Estimate!!Natural resources, construction, and maintenance occupations",S2406
S2406_C02_006E,int,"Employee of private company workers!!Estimate!!Production, transportation, and material moving occupations",S2406
S2406_C02_007E,int,Employee of private company workers!!Estimate!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C03_001E,int,Self-employed in own incorporated business workers!!Estimate!!Civilian employed population 16 years and over,S2406
S2406_C03_002E,int,"Self-employed in own incorporated business workers!!Estimate!!Management, business, science, and arts occupations",S2406
S2406_C03_003E,int,Self-employed in own incorporated business workers!!Estimate!!Service occupations,S2406
S2406_C03_004E,int,Self-employed in own incorporated business workers!!Estimate!!Sales and office occupations,S2406
S2406_C03_005E,int,"Self-employed in own incorporated business workers!!Estimate!!Natural resources, construction, and maintenance occupations",S2406
S2406_C03_006E,int,"Self-employed in own incorporated business workers!!Estimate!!Production, transportation, and material moving occupations",S2406
S2406_C03_007E,int,Self-employed in own incorporated business workers!!Estimate!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C04_001E,int,Private not-for-profit wage and salary workers!!Estimate!!Civilian employed population 16 years and over,S2406
S2406_C04_002E,int,"Private not-for-profit wage and salary workers!!Estimate!!Management, business, science, and arts occupations",S2406
S2406_C04_003E,int,Private not-for-profit wage and salary workers!!Estimate!!Service occupations,S2406
