C05003_001E,C05003_001EA,C05003_001M,C05003_001MA,C05003_002E,C05003_002EA,C05003_002M,C05003_002MA,C05003_003E,C05003_003EA,C05003_003M,C05003_003MA,C05003_004E,C05003_004EA,C05003_004M,C05003_004MA,C05003_005E,C05003_005EA,C05003_005M,C05003_005MA,C05003_006E,C05003_006EA,C05003_006M,C05003_006MA,C05003_007E,C05003_007EA,C05003_007M,C05003_007MA,C05003_008E,C05003_008EA,C05003_008M,C05003_008MA,C05003_009E,C05003_009EA,C05003_009M,C05003_009MA,C05003_010E,C05003_010EA,C05003_010M,C05003_010MA,C05003_011E,C05003_011EA,C05003_011M,C05003_011MA,C05003_012E,C05003_012EA,C05003_012M,C05003_012MA,C05003_013E,C05003_013EA,C05003_013M,C05003_013MA,C05003_014E,C05003_014EA,C05003_014M,C05003_014MA,C05003_015E,C05003_015EA,C05003_015M,C05003_015MA,GEO_ID,NAME,state
9685744,null,0,*****,4767677,null,6813,null,1305164,null,6126,null,1257923,null,7489,null,47241,null,3941,null,3462513,null,3737,null,3016254,null,9321,null,446259,null,9038,null,4918067,null,6813,null,1237314,null,5903,null,1195898,null,7447,null,41416,null,4651,null,3680753,null,3788,null,3305196,null,8749,null,375557,null,7803,null,0400000US13,Georgia,13
1288198,null,0,*****,649535,null,2134,null,148141,null,2059,null,139673,null,3173,null,8468,null,2344,null,501394,null,530,null,412006,null,4263,null,89388,null,4312,null,638663,null,2134,null,136463,null,2057,null,128232,null,2720,null,8231,null,1666,null,502200,null,511,null,378939,null,5478,null,123261,null,5401,null,0400000US15,Hawaii,15
1523816,null,0,*****,766323,null,1978,null,213148,null,1695,null,207987,null,2047,null,5161,null,1272,null,553175,null,1461,null,511261,null,3844,null,41914,null,3175,null,757493,null,1978,null,200588,null,1401,null,195405,null,1710,null,5183,null,1135,null,556905,null,1411,null,519674,null,3016,null,37231,null,3015,null,0400000US16,Idaho,16
12901564,null,0,*****,6353674,null,4456,null,1623445,null,3359,null,1563385,null,6049,null,60060,null,4940,null,4730229,null,3404,null,3866399,null,13737,null,863830,null,13735,null,6547890,null,4455,null,1557319,null,3497,null,1497003,null,4614,null,60316,null,3985,null,4990571,null,3228,null,4192354,null,10643,null,798217,null,10682,null,0400000US17,Illinois,17
6376792,null,0,*****,3136086,null,3877,null,807488,null,3435,null,793800,null,3903,null,13688,null,2132,null,2328598,null,2755,null,2210079,null,4896,null,118519,null,4361,null,3240706,null,3877,null,776264,null,3859,null,761744,null,3750,null,14520,null,1604,null,2464442,null,2559,null,2355044,null,4956,null,109398,null,4587,null,0400000US18,Indiana,18
3002557,null,0,*****,1480463,null,3219,null,361315,null,2520,null,354648,null,2711,null,6667,null,1389,null,1119148,null,1784,null,1067132,null,2762,null,52016,null,2615,null,1522094,null,3219,null,348166,null,2625,null,341038,null,2681,null,7128,null,1392,null,1173928,null,1865,null,1127450,null,2979,null,46478,null,2725,null,0400000US19,Iowa,19
2802134,null,0,*****,1389348,null,2908,null,356280,null,2188,null,349123,null,2522,null,7157,null,1343,null,1033068,null,2186,null,954866,null,4030,null,78202,null,3792,null,1412786,null,2908,null,343229,null,2249,null,335618,null,2114,null,7611,null,1189,null,1069557,null,1490,null,998409,null,3219,null,71148,null,3178,null,0400000US20,Kansas,20
4269245,null,0,*****,2086782,null,4732,null,514908,null,3270,null,507254,null,3581,null,7654,null,1508,null,1571874,null,3362,null,1515514,null,4276,null,56360,null,3591,null,2182463,null,4732,null,493631,null,3109,null,486701,null,3205,null,6930,null,1629,null,1688832,null,3282,null,1640273,null,3815,null,48559,null,3232,null,0400000US21,Kentucky,21
4410796,null,0,*****,2139612,null,3737,null,568288,null,3205,null,564039,null,3480,null,4249,null,1084,null,1571324,null,2553,null,1505980,null,3931,null,65344,null,4071,null,2271184,null,3737,null,539019,null,3228,null,534779,null,3317,null,4240,null,1083,null,1732165,null,2009,null,1671294,null,3781,null,60871,null,3316,null,0400000US22,Louisiana,22
1316456,null,0,*****,640629,null,1541,null,139941,null,1338,null,138172,null,1431,null,1769,null,782,null,500688,null,1409,null,486149,null,1916,null,14539,null,1626,null,675827,null,1541,null,134820,null,1397,null,132625,null,1454,null,2195,null,569,null,541007,null,1183,null,520132,null,1874,null,20875,null,1865,null,0400000US23,Maine,23
5633597,null,0,*****,2728031,null,2585,null,687497,null,2402,null,659848,null,3269,null,27649,null,2965,null,2040534,null,1866,null,1726129,null,7063,null,314405,null,6940,null,2905566,null,2585,null,653529,null,2154,null,628491,null,3301,null,25038,null,2595,null,2252037,null,1707,null,1921520,null,7149,null,330517,null,7305,null,0400000US24,Maryland,24
6497967,null,0,*****,3152206,null,2083,null,730399,null,1668,null,696512,null,4264,null,33887,null,3884,null,2421807,null,1685,null,1994666,null,10897,null,427141,null,10794,null,3345761,null,2083,null,698327,null,1772,null,668535,null,3160,null,29792,null,3106,null,2647434,null,1395,null,2201054,null,9584,null,446380,null,9548,null,0400000US25,Massachusetts,25
10003422,null,0,*****,4918443,null,3969,null,1224985,null,3263,null,1197350,null,4461,null,27635,null,2997,null,3693458,null,3064,null,3429630,null,8294,null,263828,null,8245,null,5084979,null,3969,null,1168794,null,3135,null,1142105,null,3886,null,26689,null,2752,null,3916185,null,2979,null,3651595,null,7047,null,264590,null,6791,null,0400000US26,Michigan,26
5220393,null,0,*****,2596324,null,2738,null,638342,null,2190,null,618065,null,3472,null,20277,null,2616,null,1957982,null,2152,null,1806980,null,5478,null,151002,null,5270,null,2624069,null,2738,null,611485,null,2145,null,590381,null,2944,null,21104,null,2551,null,2012584,null,2091,null,1864310,null,4697,null,148274,null,5068,null,0400000US27,Minnesota,27
2938618,null,0,*****,1427841,null,4255,null,396074,null,3960,null,393068,null,4021,null,3006,null,957,null,1031767,null,2220,null,1002261,null,3938,null,29506,null,3497,null,1510777,null,4255,null,369216,null,4154,null,367074,null,4298,null,2142,null,719,null,1141561,null,1834,null,1115660,null,2641,null,25901,null,2748,null,0400000US28,Mississippi,28
5911605,null,0,*****,2885591,null,4570,null,727918,null,3098,null,715378,null,3773,null,12540,null,2620,null,2157673,null,4246,null,2063647,null,5824,null,94026,null,4331,null,3026014,null,4570,null,693615,null,2902,null,682047,null,3516,null,11568,null,1892,null,2332399,null,4034,null,2235319,null,5422,null,97080,null,4839,null,0400000US29,Missouri,29
967440,null,0,*****,481256,null,2250,null,111184,null,1843,null,110194,null,1827,null,990,null,555,null,370072,null,1692,null,361716,null,2316,null,8356,null,1691,null,486184,null,2250,null,111018,null,2007,null,109585,null,2019,null,1433,null,691,null,375166,null,1345,null,364660,null,1891,null,10506,null,1399,null,0400000US30,Montana,30
1783432,null,0,*****,883051,null,2229,null,228552,null,1995,null,222494,null,2025,null,6058,null,1437,null,654499,null,1461,null,607252,null,2786,null,47247,null,2672,null,900381,null,2229,null,217981,null,1847,null,212564,null,2263,null,5417,null,1133,null,682400,null,1565,null,643307,null,2689,null,39093,null,2735,null,0400000US31,Nebraska,31
2600167,null,0,*****,1324346,null,2552,null,344058,null,1966,null,324757,null,3264,null,19301,null,2933,null,980288,null,1473,null,749590,null,6904,null,230698,null,6680,null,1275821,null,2552,null,323965,null,1930,null,302259,null,3690,null,21706,null,3053,null,951856,null,1534,null,732844,null,5966,null,219012,null,6192,null,0400000US32,Nevada,32
1315809,null,0,*****,647416,null,1688,null,149452,null,1298,null,146566,null,1508,null,2886,null,799,null,497964,null,1421,null,470064,null,2646,null,27900,null,2632,null,668393,null,1688,null,143312,null,1195,null,140414,null,1399,null,2898,null,773,null,525081,null,1156,null,493184,null,2487,null,31897,null,2528,null,0400000US33,New Hampshire,33
8682661,null,0,*****,4251963,null,2917,null,1049460,null,2761,null,988513,null,5811,null,60947,null,5082,null,3202503,null,1700,null,2408513,null,10682,null,793990,null,10633,null,4430698,null,2917,null,997448,null,2477,null,939701,null,4469,null,57747,null,3769,null,3433250,null,1516,null,2627900,null,11539,null,805350,null,11665,null,0400000US34,New Jersey,34
1984356,null,0,*****,979396,null,2841,null,258540,null,2348,null,249419,null,2945,null,9121,null,1890,null,720856,null,1852,null,633776,null,5757,null,87080,null,5747,null,1004960,null,2841,null,243198,null,2522,null,234213,null,3133,null,8985,null,2150,null,761762,null,1474,null,675923,null,4862,null,85839,null,4642,null,0400000US35,New Mexico,35
19490297,null,0,*****,9461978,null,4021,null,2256310,null,2872,null,2130539,null,7434,null,125771,null,6056,null,7205668,null,3390,null,5303179,null,18525,null,1902489,null,18588,null,10028319,null,4021,null,2152490,null,2914,null,2034209,null,6622,null,118281,null,6208,null,7875829,null,3037,null,5785602,null,21226,null,2090227,null,21009,null,0400000US36,New York,36
9222414,null,0,*****,4511067,null,7333,null,1147490,null,6239,null,1114759,null,7093,null,32731,null,3621,null,3363577,null,4722,null,3049608,null,6070,null,313969,null,6325,null,4711347,null,7333,null,1092641,null,5856,null,1060523,null,6263,null,32118,null,3714,null,3618706,null,3768,null,3356394,null,7088,null,262312,null,6746,null,0400000US37,North Carolina,37
641481,null,0,*****,322965,null,1393,null,73862,null,1158,null,72451,null,1255,null,1411,null,741,null,249103,null,1166,null,243247,null,1397,null,5856,null,1034,null,318516,null,1393,null,67504,null,1080,null,66335,null,1222,null,1169,null,689,null,251012,null,994,null,244435,null,1439,null,6577,null,1194,null,0400000US38,North Dakota,38
11485910,null,0,*****,5600023,null,3838,null,1394315,null,3508,null,1374267,null,4361,null,20048,null,2633,null,4205708,null,3971,null,4018300,null,7523,null,187408,null,7223,null,5885887,null,3838,null,1337489,null,3500,null,1314710,null,4155,null,22779,null,2527,null,4548398,null,3106,null,4351593,null,5691,null,196805,null,5191,null,0400000US39,Ohio,39
3642361,null,0,*****,1794927,null,4267,null,463139,null,3706,null,454179,null,3766,null,8960,null,1879,null,1331788,null,2551,null,1244161,null,4506,null,87627,null,3852,null,1847434,null,4267,null,442998,null,3513,null,436117,null,3660,null,6881,null,1500,null,1404436,null,2480,null,1324655,null,4294,null,79781,null,3751,null,0400000US40,Oklahoma,40
3790060,null,0,*****,1884732,null,3172,null,444952,null,2262,null,427107,null,3573,null,17845,null,2624,null,1439780,null,2211,null,1266330,null,7323,null,173450,null,6471,null,1905328,null,3172,null,422525,null,2518,null,405559,null,3562,null,16966,null,2662,null,1482803,null,2216,null,1324659,null,4886,null,158144,null,4960,null,0400000US41,Oregon,41
12448279,null,0,*****,6056221,null,4113,null,1413313,null,3328,null,1386120,null,4221,null,27193,null,3008,null,4642908,null,2867,null,4348460,null,8682,null,294448,null,8316,null,6392058,null,4113,null,1350713,null,3463,null,1322130,null,4527,null,28583,null,2622,null,5041345,null,2698,null,4731143,null,7914,null,310202,null,7509,null,0400000US42,Pennsylvania,42
1050788,null,0,*****,506854,null,1417,null,115670,null,1143,null,111636,null,1701,null,4034,null,1095,null,391184,null,1413,null,333947,null,3495,null,57237,null,3339,null,543934,null,1417,null,112831,null,1346,null,108539,null,1601,null,4292,null,1126,null,431103,null,1153,null,368213,null,3519,null,62890,null,3436,null,0400000US44,Rhode Island,44
4479800,null,0,*****,2179245,null,3898,null,546315,null,3710,null,534961,null,4260,null,11354,null,2186,null,1632930,null,2211,null,1540892,null,4961,null,92038,null,4919,null,2300555,null,3898,null,520753,null,3619,null,511874,null,4027,null,8879,null,1729,null,1779802,null,1469,null,1697004,null,4411,null,82798,null,4042,null,0400000US45,South Carolina,45
804194,null,0,*****,401590,null,1942,null,102948,null,1818,null,102214,null,1894,null,734,null,499,null,298642,null,1548,null,293037,null,1890,null,5605,null,1337,null,402604,null,1942,null,94810,null,1734,null,94141,null,1741,null,669,null,484,null,307794,null,1407,null,299908,null,1654,null,7886,null,1494,null,0400000US46,South Dakota,46
6214888,null,0,*****,3026666,null,4086,null,756540,null,3401,null,741402,null,4007,null,15138,null,2658,null,2270126,null,3349,null,2150804,null,5207,null,119322,null,4960,null,3188222,null,4086,null,722361,null,3250,null,708501,null,3789,null,13860,null,1924,null,2465861,null,3185,null,2365698,null,5395,null,100163,null,5199,null,0400000US47,Tennessee,47
24326974,null,0,*****,12147242,null,7884,null,3449767,null,7418,null,3276337,null,10918,null,173430,null,8388,null,8697475,null,6455,null,6838945,null,21460,null,1858530,null,20309,null,12179732,null,7884,null,3276492,null,7108,null,3112715,null,9906,null,163777,null,6373,null,8903240,null,4784,null,7211753,null,19314,null,1691487,null,19590,null,0400000US48,Texas,48
2736424,null,0,*****,1379910,null,2616,null,437218,null,2134,null,425734,null,2834,null,11484,null,2218,null,942692,null,1692,null,836332,null,4394,null,106360,null,4107,null,1356514,null,2616,null,413015,null,2317,null,400597,null,3251,null,12418,null,2303,null,943499,null,1516,null,847321,null,4269,null,96178,null,4473,null,0400000US49,Utah,49
621270,null,0,*****,305282,null,1180,null,66147,null,821,null,65089,null,827,null,1058,null,463,null,239135,null,968,null,228346,null,1522,null,10789,null,1351,null,315988,null,1180,null,62852,null,928,null,61624,null,888,null,1228,null,452,null,253136,null,952,null,241686,null,1436,null,11450,null,1348,null,0400000US50,Vermont,50
7769089,null,0,*****,3822265,null,6889,null,935001,null,5613,null,906402,null,6758,null,28599,null,3045,null,2887264,null,3992,null,2521571,null,8392,null,365693,null,9591,null,3946824,null,6889,null,883335,null,5625,null,852955,null,5808,null,30380,null,2980,null,3063489,null,3312,null,2692449,null,9149,null,371040,null,8616,null,0400000US51,Virginia,51
6549224,null,0,*****,3267498,null,3261,null,788631,null,2970,null,750399,null,4776,null,38232,null,3605,null,2478867,null,2044,null,2123069,null,7539,null,355798,null,7580,null,3281726,null,3261,null,754429,null,2677,null,718570,null,4041,null,35859,null,3485,null,2527297,null,1972,null,2152822,null,8288,null,374475,null,8291,null,0400000US53,Washington,53
1814468,null,0,*****,888173,null,2796,null,198416,null,2357,null,197299,null,2484,null,1117,null,606,null,689757,null,1746,null,679774,null,2343,null,9983,null,1814,null,926295,null,2796,null,186957,null,2366,null,185897,null,2321,null,1060,null,472,null,739338,null,1439,null,728225,null,1597,null,11113,null,1335,null,0400000US54,West Virginia,54
5627968,null,0,*****,2797965,null,2756,null,671918,null,2300,null,659098,null,2845,null,12820,null,1770,null,2126047,null,2130,null,2011974,null,5916,null,114073,null,5347,null,2830003,null,2756,null,639695,null,2244,null,627176,null,2338,null,12519,null,1831,null,2190308,null,1968,null,2082071,null,4863,null,108237,null,4687,null,0400000US55,Wisconsin,55
532668,null,0,*****,269287,null,1721,null,66351,null,1641,null,66034,null,1622,null,317,null,303,null,202936,null,1605,null,197049,null,1510,null,5887,null,1425,null,263381,null,1721,null,61617,null,1409,null,61313,null,1414,null,304,null,312,null,201764,null,1064,null,195900,null,1595,null,5864,null,1272,null,0400000US56,Wyoming,56
3954037,null,0,*****,1895974,null,2690,null,500581,null,2690,null,497923,null,2910,null,2658,null,935,null,1395393,null,0,*****,1347886,null,3875,null,47507,null,3876,null,2058063,null,2690,null,481695,null,2689,null,478217,null,2798,null,3478,null,1142,null,1576368,null,0,*****,1522028,null,4179,null,54340,null,4179,null,0400000US72,Puerto Rico,72
