GEO_ID,B24080_001E,B24080_001M,B24080_002E,B24080_002M,B24080_003E,B24080_003M,B24080_004E,B24080_004M,B24080_005E,B24080_005M,B24080_006E,B24080_006M,B24080_007E,B24080_007M,B24080_008E,B24080_008M,B24080_009E,B24080_009M,B24080_010E,B24080_010M,B24080_011E,B24080_011M,B24080_012E,B24080_012M,B24080_013E,B24080_013M,B24080_014E,B24080_014M,B24080_015E,B24080_015M,B24080_016E,B24080_016M,B24080_017E,B24080_017M,B24080_018E,B24080_018M,B24080_019E,B24080_019M,B24080_020E,B24080_020M,B24080_021E,B24080_021M,NAME,B24080_001MA,B24080_001EA,B24080_002EA,B24080_002MA,B24080_003EA,B24080_003MA,B24080_004EA,B24080_004MA,B24080_005EA,B24080_005MA,B24080_006MA,B24080_006EA,B24080_007EA,B24080_007MA,B24080_008EA,B24080_008MA,B24080_009EA,B24080_009MA,B24080_010EA,B24080_010MA,B24080_011EA,B24080_011MA,B24080_012EA,B24080_012MA,B24080_013EA,B24080_013MA,B24080_014EA,B24080_014MA,B24080_015EA,B24080_015MA,B24080_016EA,B24080_016MA,B24080_017MA,B24080_017EA,B24080_018EA,B24080_018MA,B24080_019EA,B24080_019MA,B24080_020EA,B24080_020MA,B24080_021EA,B24080_021MA,state
0400000US13,4193776,27709,2190569,16463,1687197,19149,1567624,17991,119573,5674,90712,6276,120384,5935,68392,4839,74112,4849,146910,8283,2862,842,2003207,19282,1366362,19898,1319085,19394,47277,4273,161827,7759,196230,7563,120303,6627,65864,4471,88828,5628,3793,1365,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629523,8252,324396,5469,213767,6034,199229,6102,14538,1904,17177,2266,14415,1560,24728,2550,29166,2384,24950,2482,193,190,305127,5789,191145,5923,182368,5881,8777,1465,28673,2598,9325,2013,42751,2724,14733,1992,18152,2380,348,195,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,684916,9310,368584,6458,259056,7428,239239,7137,19817,2558,16472,2412,23756,3122,20656,2590,13899,2056,33737,3488,1008,632,316332,6580,198393,6091,189434,6133,8959,2056,28390,3172,36254,3219,22822,2698,8704,1465,21029,2337,740,417,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5926849,21935,3080858,13815,2398937,14376,2252225,14272,146712,5969,165156,5876,184061,7295,101370,5790,57555,3939,169201,6894,4578,1114,2845991,15138,1936188,16607,1880699,15645,55489,3913,351301,8481,252038,8265,129144,5532,53315,4385,120059,5835,3946,1279,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2934500,17099,1538640,11484,1209695,12802,1151684,13495,58011,4176,82582,4744,79297,4142,47597,3394,27281,3229,89528,5943,2660,919,1395860,11197,966908,12567,945776,12554,21132,2269,182155,7495,108659,4708,61496,4631,21397,2366,54535,3894,710,367,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1538756,8730,802520,6511,599686,6691,560802,7007,38884,2439,44198,2668,43270,2241,34688,2922,13769,1708,65242,2966,1667,630,736236,6230,474231,7308,461813,7222,12418,1529,98741,4644,62953,3563,47792,3251,12016,1436,38566,2632,1937,611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389038,10517,725907,7202,531265,7556,500590,7858,30675,2209,38110,3698,45851,3271,30251,2413,19039,1901,59823,3311,1568,466,663131,7801,419746,8469,406695,8561,13051,1564,77033,3434,65126,3373,50997,3511,16157,1798,33070,2580,1002,356,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1838401,13711,951519,9584,710862,9345,676075,9409,34787,2465,48215,3176,51487,3621,50179,3224,24704,2484,64601,3569,1471,525,886882,9547,587287,9525,572861,9865,14426,1885,95555,4790,68547,3658,77156,4067,21064,2212,36008,2591,1265,441,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1973939,15899,1023162,10521,782442,11476,730002,11185,52440,4124,37725,3593,61728,4022,44264,2983,24904,2856,71442,4538,657,411,950777,11289,635036,10955,615574,10817,19462,2378,81177,4718,91639,5124,80977,4842,23820,2294,36965,2850,1163,624,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643104,6412,325417,4254,221929,4076,203736,3918,18193,2010,25395,2582,18755,1636,11083,1365,9513,1506,38196,2419,546,386,317687,4500,189373,4911,182683,4717,6690,973,54154,3595,32385,2335,13523,1633,6500,1284,21324,1985,428,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2894566,15094,1453254,10105,968570,11685,900036,11182,68534,4110,100162,4751,88315,5169,56011,4067,155971,6015,82112,4214,2113,842,1441312,12644,823750,12785,795663,12932,28087,2741,184093,6118,141448,6142,72325,3936,154312,6900,63845,4107,1539,529,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3284720,14771,1668829,10469,1209519,11216,1138621,12183,70898,4513,146968,5089,91629,4890,56532,3942,35027,3417,126209,5721,2945,953,1615891,10967,1030479,12486,1005779,12914,24700,2890,263071,7444,144708,5776,69151,3954,21065,2066,85997,4425,1420,565,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4191878,19640,2143103,13193,1677556,12738,1571889,11555,105667,5193,126457,4944,106705,5343,66626,3672,32535,2356,129833,4452,3391,808,2048775,14401,1387685,14001,1347349,13841,40336,2792,269944,6980,158767,5673,103818,4329,33793,2413,91154,3856,3614,1070,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2728881,14478,1406515,9129,1064584,10284,988331,10124,76253,3609,97442,3909,69866,3443,46918,3087,22457,2033,102780,3910,2468,556,1322366,9256,865362,10872,836484,10378,28878,2243,192472,5653,116835,4361,63208,3473,19066,1664,63219,2956,2204,555,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181295,11380,611315,8077,448254,8492,423004,8278,25250,2676,26167,2794,31839,2766,37636,2983,21252,2490,45746,3483,421,347,569980,8637,365833,9007,355423,8907,10410,1526,39132,3212,55813,3895,69575,4821,15969,2167,22523,2455,1135,461,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2742057,15252,1407557,10259,1046024,10704,990526,10576,55498,3691,88568,4775,74464,4075,54962,3612,37242,3154,104056,5330,2241,812,1334500,10615,877983,10279,854431,10504,23552,2406,180743,5832,102833,4992,76626,3923,32431,3029,62318,3206,1566,476,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479988,7119,249717,4960,169160,4816,148794,4969,20366,2255,13752,1564,14884,1769,13400,1657,10774,1632,26066,2037,1681,605,230271,4333,130846,3958,122920,3937,7926,1310,32790,2885,21087,2086,16661,1884,9423,1422,17967,1957,1497,556,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,943643,8217,494634,4963,365337,4792,337884,5086,27453,1909,23513,2244,26393,2004,20152,1940,13716,1683,44031,2834,1492,440,449009,5687,287856,5929,278931,5898,8925,1242,55491,2771,42834,2835,27051,2382,9166,1314,25351,1989,1260,593,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1204882,12102,643076,9543,516885,10844,490248,10639,26637,3597,18998,3471,37230,5132,15957,2328,23403,3696,30594,3386,9,17,561806,10124,430742,11526,420514,11835,10228,1991,24838,3361,48227,4587,19671,2914,12586,2081,25203,3249,539,358,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684806,8066,355042,5568,256653,5850,240093,5748,16560,1772,22860,2552,21034,1908,10063,1474,10889,1443,33179,2522,364,174,329764,5467,203366,5851,197566,5729,5800,1140,49945,3700,36115,2798,15980,1982,6417,1245,17636,2066,305,244,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4152513,17596,2176748,12011,1686260,14544,1569761,14936,116499,5183,101644,5600,135113,5717,77350,4262,55744,3672,118695,5611,1942,835,1975765,13998,1374342,13800,1331372,14543,42970,3322,192285,6977,196833,7217,99987,4703,31815,2942,77430,4427,3073,809,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,869773,9336,454763,6649,306109,6686,291328,6501,14781,2057,23397,2692,31220,2898,27295,2965,30999,3260,34336,3029,1407,677,415010,6674,240419,7211,232266,7073,8153,1270,41344,3530,43534,3249,40305,3246,23131,2522,25642,2992,635,443,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8959015,30788,4629889,19068,3338963,23044,3100041,23092,238922,8262,318492,9784,379419,10716,174757,5247,96308,4788,317009,10204,4941,961,4329126,21764,2740184,24141,2652943,24420,87241,4915,572206,11141,516416,10817,207315,5829,69727,4061,218987,7950,4291,1115,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4195808,28022,2157391,16969,1629696,17354,1521782,16855,107914,5830,100915,5352,114286,5858,101692,6444,61806,5133,146476,7204,2520,786,2038417,18616,1368116,18773,1327863,17953,40253,4240,188394,8404,173295,6775,164267,7187,40739,3791,99604,5783,4002,1160,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,370830,4764,197710,3003,136430,3290,127242,3433,9188,1179,12280,1697,10703,1268,8973,1372,6303,1001,22624,1669,397,261,173120,3683,98162,3380,95538,3308,2624,461,29301,2650,17268,1775,12668,1729,5675,1064,9394,1287,652,305,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5213453,22883,2684841,13924,2052661,14677,1949053,14751,103608,4885,151718,5071,163534,5812,85322,4577,56205,3508,171750,6379,3651,741,2528612,14717,1708009,13850,1671768,13859,36241,3062,334189,8390,235802,6947,102718,5614,44779,3226,99899,5011,3216,877,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1681759,11369,902269,7156,655923,8626,613802,9049,42121,2960,37841,2879,47818,3190,42386,3106,42205,3197,74232,4041,1864,589,779490,7922,507693,8207,492450,8088,15243,1708,67187,3517,60124,3201,74414,3832,28402,2855,39362,2948,2308,755,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1710336,15384,889974,8927,652112,10041,608898,9811,43214,2886,53572,3673,52379,3108,35555,2838,21747,2362,73776,3989,833,364,820362,10801,507525,11324,484847,10986,22678,2168,105717,5902,70321,3541,52237,3355,17375,2640,65098,4446,2089,784,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5853320,22162,3017213,15001,2283132,15413,2159014,15464,124118,5160,217547,6964,144644,5408,91855,4391,71809,3635,204184,6173,4042,809,2836107,14848,1918980,17263,1870464,16902,48516,3844,439943,9014,212746,6924,100454,4344,54386,3809,106159,4867,3439,751,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,511235,7020,258603,4641,189295,4920,176535,4845,12760,1632,20798,2767,14687,1940,9514,1649,9328,1513,14591,1893,390,314,252632,5270,165999,5464,161030,5648,4969,1321,37801,3157,21060,2494,12128,1568,4580,1054,10779,1687,285,332,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1968925,18633,1013345,11533,772611,11464,720336,10966,52275,4301,38651,3242,52705,4568,51655,3750,27349,2665,68646,5331,1728,1162,955580,11561,648558,10264,630747,10378,17811,2299,76933,5093,78519,5383,86571,5667,21983,2637,42044,4223,972,438,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,415623,5676,216324,3736,141669,3892,130882,3872,10787,1362,13922,1869,15008,1826,9616,1374,8995,1464,26398,2173,716,304,199299,4335,119627,3990,114498,3943,5129,1197,30854,2567,20640,1968,9810,1230,8471,1378,9550,1257,347,177,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2784462,19146,1442996,12186,1067147,12762,1020898,13313,46249,3779,77704,4590,80003,4959,43796,2855,41123,3835,130898,5711,2325,822,1341466,13674,896496,14443,879994,14491,16502,1921,139674,6445,135818,6427,65612,4000,30649,2866,71344,5468,1873,619,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11455069,46771,6220379,29028,4760622,30066,4522049,30410,238573,10789,244835,10249,346527,10582,202359,8755,169081,7370,490014,12964,6941,1610,5234690,29330,3547856,28249,3456572,27905,91284,5223,421215,11578,515516,13652,344759,11032,112490,6618,283803,10552,9051,1593,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1260806,10665,702926,7536,536921,7883,496859,7805,40062,3517,40162,2874,34776,3266,32878,3021,26966,2632,30494,2608,729,386,557880,7957,366558,7323,355496,7192,11062,2044,52110,4016,52985,3720,41631,3017,16546,1963,27320,2434,730,404,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,327302,4665,165929,2843,110314,3276,100120,3353,10194,1259,14774,1527,8821,1232,7948,1228,4842,1100,18649,1501,581,325,161373,3617,85019,3108,80771,3173,4248,877,33176,2283,16708,1618,8953,1130,4563,1051,12865,1526,89,80,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3860131,20456,1997403,13406,1398461,13353,1314139,13717,84322,4969,103501,6038,116363,5769,65962,4382,203128,7770,108482,5581,1506,579,1862728,15039,1156149,14463,1120038,13950,36111,3002,193213,7308,205145,8511,98682,5165,126683,5723,80045,4923,2811,1270,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3117998,14896,1658177,10528,1228345,11546,1147231,12295,81114,4723,85617,5324,97853,4238,76172,4326,66009,3858,101468,4642,2713,1079,1459821,11076,925628,13026,887784,13952,37844,3393,161799,5764,120474,5463,118862,6242,41952,3648,88973,4405,2133,727,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,748558,8439,390270,6545,287627,6912,273818,6558,13809,2213,16250,1940,22654,2380,26309,2587,15000,1959,22138,2281,292,256,358288,6649,227162,6101,222470,5928,4692,927,37191,2790,34609,2723,31620,2943,14863,1635,12287,1491,556,359,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2819477,13498,1449955,9339,1120970,9882,1058733,10433,62237,3553,80741,4113,77321,3355,46587,2993,22265,1862,99983,4515,2088,422,1369522,10221,916080,9926,891328,9653,24752,2318,182379,5048,121140,4540,69662,3998,20638,1913,57234,2875,2389,506,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289976,4694,156511,3066,113071,3936,106364,3792,6707,1543,6440,1411,11763,1464,9283,1651,5466,1184,10302,1460,186,167,133465,3487,74877,4068,71752,4090,3125,804,14478,1769,19520,2070,11500,1564,3989,905,8358,1327,743,507,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1102866,11341,576799,8698,365988,8605,346141,8475,19847,2397,16898,1932,30997,2843,71417,4843,13247,1955,76990,4677,1262,508,526067,7708,314706,6501,307031,6560,7675,1409,33013,3046,30526,2686,104839,5448,10491,1769,31765,2703,727,406,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
