GEO_ID,B17025_001E,B17025_001M,B17025_002E,B17025_002M,B17025_003E,B17025_003M,B17025_004E,B17025_004M,B17025_005E,B17025_005M,B17025_006E,B17025_006M,B17025_007E,B17025_007M,B17025_008E,B17025_008M,B17025_009E,B17025_009M,B17025_010E,B17025_010M,B17025_011E,B17025_011M,B17025_012E,B17025_012M,B17025_013E,B17025_013M,B17025_014E,B17025_014M,B17025_015E,B17025_015M,NAME,B17025_001MA,B17025_001EA,B17025_002EA,B17025_002MA,B17025_003MA,B17025_003EA,B17025_004MA,B17025_004EA,B17025_005MA,B17025_005EA,B17025_006MA,B17025_006EA,B17025_007MA,B17025_007EA,B17025_008MA,B17025_008EA,B17025_009EA,B17025_009MA,B17025_010MA,B17025_010EA,B17025_011EA,B17025_011MA,B17025_012MA,B17025_012EA,B17025_013EA,B17025_013MA,B17025_014EA,B17025_014MA,B17025_015MA,B17025_015EA,state
0400000US15,1338543,1297,161290,12291,129645,10396,124759,10274,4886,1221,31645,5654,12317,2480,19328,5046,1177253,12452,966830,15106,934366,14538,32464,3174,210423,10656,123873,6257,86550,7861,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1550082,2866,255027,13229,231293,12198,228639,11949,2654,1176,23734,4432,4082,2054,19652,3925,1295055,13590,1224946,13729,1211605,14086,13341,2828,70109,5283,26752,3029,43357,4871,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12566914,3774,1879965,34757,1583753,28729,1561311,28266,22442,3503,296212,14215,73878,5692,222334,13017,10686949,35068,9207392,36950,9103388,35352,104004,7133,1479557,21432,754668,15911,724889,19775,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6318942,3376,1011017,27152,934246,25935,927830,25645,6416,1742,76771,6815,12744,2055,64027,6503,5307925,26958,5085877,26855,5054119,27341,31758,3408,222048,8500,92984,5851,129064,7675,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2963602,1740,378864,12247,351595,12014,348974,12123,2621,1194,27269,3565,6090,1570,21179,3043,2584738,12418,2484236,11636,2473974,11586,10262,1528,100502,5264,42692,3512,57810,4705,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2786855,2238,383467,13367,341835,12344,339201,12295,2634,847,41632,5313,5110,1155,36522,5130,2403388,13660,2250960,14572,2229778,14539,21182,2488,152428,7098,61308,4310,91120,6128,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4238283,2995,811277,24336,779113,23427,773875,23023,5238,1876,32164,3842,6767,1736,25397,3824,3427006,24718,3322339,25368,3296995,24841,25344,3061,104667,5782,42312,3552,62355,5377,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4445400,3107,908375,21304,872720,20920,869030,20965,3690,1088,35655,3896,8787,1827,26868,3713,3537025,21770,3405098,22615,3382759,22747,22339,2797,131927,7151,59523,3792,72404,6460,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291650,1998,182448,8462,173414,8049,171438,7991,1976,529,9034,1756,3924,1055,5110,1522,1109202,8719,1076285,8468,1064441,8274,11844,1753,32917,3010,19766,2179,13151,2065,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5685412,3670,571887,19719,478886,18043,470243,18210,8643,2389,93001,8408,24964,3678,68037,7970,5113525,20404,4403707,19959,4337204,20612,66503,5511,709818,14255,344380,10713,365438,12501,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6367148,1879,738514,23459,591863,20252,538058,19414,53805,5995,146651,9408,57160,4770,89491,7460,5628634,23233,4814913,26308,4700197,25715,114716,6750,813721,17701,435879,12152,377842,12017,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656260,2885,1693294,28336,1567704,26075,1552391,25500,15313,2706,125590,8481,45012,4217,80578,6953,7962966,28153,7496129,27052,7443055,27771,53074,4263,466837,11344,258761,7468,208076,8421,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222556,2179,621970,17360,543087,14636,539871,14595,3216,808,78883,6869,29292,4276,49591,5203,4600586,17480,4298154,16343,4271882,16779,26272,2998,302432,9735,147543,6727,154889,8858,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884215,2100,650524,20706,635780,21141,633961,20930,1819,898,14744,3310,3782,1118,10962,3331,2233691,20344,2189565,20767,2178018,20991,11547,2047,44126,3783,16896,2153,27230,3304,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5831530,3022,920118,22609,866051,22554,859596,22653,6455,1901,54067,5799,11830,2261,42237,5637,4911412,22737,4728724,23658,4696154,23398,32570,3967,182688,8766,87872,5577,94816,6729,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974025,1203,144054,8962,140224,8988,138880,8837,1344,554,3830,1082,654,327,3176,1002,829971,8933,814334,9046,809031,9074,5303,1107,15637,1979,8705,1491,6932,1451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1789275,1651,234710,10211,204234,9260,202886,9278,1348,539,30476,4100,5894,2149,24582,3838,1554565,10172,1471696,11062,1461786,11003,9910,1463,82869,4944,34715,3017,48154,4507,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2684536,3072,426741,20552,332723,16267,326429,16182,6294,1710,94018,8797,22547,3806,71471,7929,2257795,20857,1833806,19844,1796763,19599,37043,5156,423989,14966,190359,9807,233630,14560,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279118,1056,112715,8386,103606,8037,101206,7849,2400,1235,9109,2130,2434,959,6675,1772,1166403,8394,1103369,9099,1090647,9219,12722,1788,63034,4157,35342,3310,27692,3151,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8646606,2810,897376,24537,681760,22738,635409,21698,46351,5144,215616,11004,66452,5314,149164,9634,7749230,24303,6090967,27838,5921566,28045,169401,7596,1658263,20433,883939,16532,774324,17934,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2042530,1334,439914,17336,377359,15896,374988,15809,2371,710,62555,6667,11698,2475,50857,5937,1602616,17068,1459771,17716,1442059,18096,17712,2129,142845,7922,56285,4564,86560,7093,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18954044,4586,3027342,42152,2234628,33579,2109926,32532,124702,6987,792714,23847,295640,11637,497074,17959,15926702,42246,12459321,37329,12122730,36409,336591,11264,3467381,29864,1919389,20211,1547992,28017,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9406091,3155,1680963,36728,1511355,34913,1497935,34551,13420,2673,169608,10754,22176,3060,147432,9745,7725128,36958,7196841,36009,7108893,36524,87948,6618,528287,15496,209358,10719,318929,12895,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660473,614,80882,5567,76453,5217,75714,5248,739,394,4429,1311,753,475,3676,1220,579591,5700,568082,5888,565239,5968,2843,901,11509,1890,4870,1043,6639,1532,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11234071,3988,1845800,35067,1761562,34690,1744583,34702,16979,2925,84238,7124,22629,3377,61609,6019,9388271,35797,9026910,35892,8961059,36182,65851,4177,361361,10069,200233,8030,161128,8170,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3678924,1966,633298,18126,580606,16633,575889,16564,4717,1064,52692,5631,7706,1476,44986,5372,3045626,18531,2893989,17614,2865350,17538,28639,2631,151637,6275,62118,3938,89519,5878,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3794213,3419,662283,20527,569827,18126,564028,18181,5799,1352,92456,9739,20768,3318,71688,8840,3131930,20322,2852082,19723,2820996,19490,31086,3084,279848,10230,121807,6820,158041,9179,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12328566,3511,1695996,36138,1564686,35036,1504593,34522,60093,5196,131310,9036,47168,3822,84142,8059,10632570,36830,10028747,38685,9907038,39095,121709,6375,603823,14299,343329,10048,260494,10749,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009941,1191,148819,8909,120653,8402,113544,8123,7109,2032,28166,4174,9806,2121,18360,3411,861122,9010,751168,9127,735955,9180,15213,2805,109954,5925,59867,4775,50087,5052,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4538298,2536,856938,22008,811528,20617,806456,20411,5072,1884,45410,5738,7844,2172,37566,5531,3681360,21821,3510290,22622,3474808,22803,35482,3912,171070,8629,65828,5520,105242,8079,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,794872,1326,110681,6608,105640,6483,104773,6413,867,683,5041,1500,494,349,4547,1418,684191,6634,668064,7071,664356,7136,3708,933,16127,2139,5816,1550,10311,1971,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6246380,2905,1142299,29429,1067442,28853,1061456,28867,5986,2058,74857,6902,13112,2888,61745,7076,5104081,29353,4876523,29170,4832775,28818,43748,4399,227558,9667,92137,6678,135421,8568,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25071125,8108,4628758,63020,3582421,54666,3540857,54358,41564,4393,1046337,28044,186919,10160,859418,27265,20442367,62261,17348134,68447,17085258,68305,262876,11505,3094233,40301,1198234,21470,1895999,36495,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2771344,2149,374859,19403,318005,17310,313070,17085,4935,1534,56854,6602,11322,2307,45532,6100,2396485,19054,2218217,18496,2196943,18778,21274,2796,178268,8307,74273,5089,103995,7628,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601236,821,69075,4730,67107,4691,66079,4699,1028,631,1968,639,1078,369,890,504,532161,4732,511021,5225,506624,5076,4397,910,21140,2126,13377,1783,7763,1433,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7854282,3214,905914,25152,797891,22165,787277,21942,10614,2162,108023,8184,27438,4179,80585,7112,6948368,25062,6169710,25674,6050923,25769,118787,6411,778658,15849,390749,11383,387909,13986,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6687073,3909,929258,23388,750456,19584,737334,19464,13122,2406,178802,12054,48311,3955,130491,10862,5757815,23831,5036373,26207,4938712,27069,97661,6406,721442,17973,365708,10748,355734,12682,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802655,2209,334885,13958,330093,13794,328325,13714,1768,786,4792,1186,1696,617,3096,1116,1467770,14680,1451141,14610,1445409,14705,5732,1270,16629,2467,8666,1626,7963,1727,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5554349,4117,725797,20946,679095,21324,667680,21492,11415,2538,46702,4901,12861,2047,33841,4751,4828552,21643,4611160,21790,4579818,21710,31342,2668,217392,8011,104715,6754,112677,6376,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554314,926,62629,5598,59319,5510,58922,5487,397,533,3310,1265,404,299,2906,1221,491685,5784,476932,6237,473150,6333,3782,1127,14753,2319,5506,1494,9247,1986,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3672090,1830,1673610,27123,1631035,27824,78556,5660,1552479,26762,42575,4721,11970,1872,30605,3805,1998480,27384,1928981,28198,107402,6045,1821579,26091,69499,5485,33843,3659,35656,3854,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
