GEO_ID,B07408PR_001E,B07408PR_001M,B07408PR_002E,B07408PR_002M,B07408PR_003E,B07408PR_003M,B07408PR_004E,B07408PR_004M,B07408PR_005E,B07408PR_005M,B07408PR_006E,B07408PR_006M,B07408PR_007E,B07408PR_007M,B07408PR_008E,B07408PR_008M,B07408PR_009E,B07408PR_009M,B07408PR_010E,B07408PR_010M,B07408PR_011E,B07408PR_011M,B07408PR_012E,B07408PR_012M,B07408PR_013E,B07408PR_013M,B07408PR_014E,B07408PR_014M,B07408PR_015E,B07408PR_015M,B07408PR_016E,B07408PR_016M,B07408PR_017E,B07408PR_017M,B07408PR_018E,B07408PR_018M,B07408PR_019E,B07408PR_019M,B07408PR_020E,B07408PR_020M,B07408PR_021E,B07408PR_021M,B07408PR_022E,B07408PR_022M,B07408PR_023E,B07408PR_023M,B07408PR_024E,B07408PR_024M,B07408PR_025E,B07408PR_025M,B07408PR_026E,B07408PR_026M,B07408PR_027E,B07408PR_027M,B07408PR_028E,B07408PR_028M,B07408PR_029E,B07408PR_029M,B07408PR_030E,B07408PR_030M,NAME,B07408PR_001MA,B07408PR_001EA,B07408PR_002MA,B07408PR_002EA,B07408PR_003MA,B07408PR_003EA,B07408PR_004MA,B07408PR_004EA,B07408PR_005EA,B07408PR_005MA,B07408PR_006EA,B07408PR_006MA,B07408PR_007EA,B07408PR_007MA,B07408PR_008MA,B07408PR_008EA,B07408PR_009MA,B07408PR_009EA,B07408PR_010MA,B07408PR_010EA,B07408PR_011EA,B07408PR_011MA,B07408PR_012MA,B07408PR_012EA,B07408PR_013MA,B07408PR_013EA,B07408PR_014MA,B07408PR_014EA,B07408PR_015MA,B07408PR_015EA,B07408PR_016MA,B07408PR_016EA,B07408PR_017MA,B07408PR_017EA,B07408PR_018EA,B07408PR_018MA,B07408PR_019EA,B07408PR_019MA,B07408PR_020MA,B07408PR_020EA,B07408PR_021MA,B07408PR_021EA,B07408PR_022MA,B07408PR_022EA,B07408PR_023MA,B07408PR_023EA,B07408PR_024MA,B07408PR_024EA,B07408PR_025MA,B07408PR_025EA,B07408PR_026MA,B07408PR_026EA,B07408PR_027MA,B07408PR_027EA,B07408PR_028EA,B07408PR_028MA,B07408PR_029EA,B07408PR_029MA,B07408PR_030MA,B07408PR_030EA,state
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
