GEO_ID,C06001PR_001E,C06001PR_001M,C06001PR_002E,C06001PR_002M,C06001PR_003E,C06001PR_003M,C06001PR_004E,C06001PR_004M,C06001PR_005E,C06001PR_005M,C06001PR_006E,C06001PR_006M,C06001PR_007E,C06001PR_007M,C06001PR_008E,C06001PR_008M,C06001PR_009E,C06001PR_009M,C06001PR_010E,C06001PR_010M,C06001PR_011E,C06001PR_011M,C06001PR_012E,C06001PR_012M,C06001PR_013E,C06001PR_013M,C06001PR_014E,C06001PR_014M,C06001PR_015E,C06001PR_015M,C06001PR_016E,C06001PR_016M,C06001PR_017E,C06001PR_017M,C06001PR_018E,C06001PR_018M,C06001PR_019E,C06001PR_019M,C06001PR_020E,C06001PR_020M,C06001PR_021E,C06001PR_021M,C06001PR_022E,C06001PR_022M,C06001PR_023E,C06001PR_023M,C06001PR_024E,C06001PR_024M,C06001PR_025E,C06001PR_025M,C06001PR_026E,C06001PR_026M,C06001PR_027E,C06001PR_027M,C06001PR_028E,C06001PR_028M,C06001PR_029E,C06001PR_029M,C06001PR_030E,C06001PR_030M,C06001PR_031E,C06001PR_031M,C06001PR_032E,C06001PR_032M,C06001PR_033E,C06001PR_033M,C06001PR_034E,C06001PR_034M,C06001PR_035E,C06001PR_035M,C06001PR_036E,C06001PR_036M,C06001PR_037E,C06001PR_037M,NAME,C06001PR_001EA,C06001PR_001MA,C06001PR_002EA,C06001PR_002MA,C06001PR_003MA,C06001PR_003EA,C06001PR_004MA,C06001PR_004EA,C06001PR_005EA,C06001PR_005MA,C06001PR_006MA,C06001PR_006EA,C06001PR_007MA,C06001PR_007EA,C06001PR_008EA,C06001PR_008MA,C06001PR_009EA,C06001PR_009MA,C06001PR_010EA,C06001PR_010MA,C06001PR_011EA,C06001PR_011MA,C06001PR_012EA,C06001PR_012MA,C06001PR_013MA,C06001PR_013EA,C06001PR_014MA,C06001PR_014EA,C06001PR_015MA,C06001PR_015EA,C06001PR_016MA,C06001PR_016EA,C06001PR_017MA,C06001PR_017EA,C06001PR_018MA,C06001PR_018EA,C06001PR_019EA,C06001PR_019MA,C06001PR_020MA,C06001PR_020EA,C06001PR_021MA,C06001PR_021EA,C06001PR_022EA,C06001PR_022MA,C06001PR_023EA,C06001PR_023MA,C06001PR_024MA,C06001PR_024EA,C06001PR_025EA,C06001PR_025MA,C06001PR_026MA,C06001PR_026EA,C06001PR_027EA,C06001PR_027MA,C06001PR_028MA,C06001PR_028EA,C06001PR_029MA,C06001PR_029EA,C06001PR_030EA,C06001PR_030MA,C06001PR_031MA,C06001PR_031EA,C06001PR_032MA,C06001PR_032EA,C06001PR_033EA,C06001PR_033MA,C06001PR_034MA,C06001PR_034EA,C06001PR_035MA,C06001PR_035EA,C06001PR_036EA,C06001PR_036MA,C06001PR_037EA,C06001PR_037MA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
