VARIABLE,TYPE,LABEL,GROUP
B99162_001E,int,Estimate!!Total,B99162
B99162_002E,int,Estimate!!Total!!Speak only English,B99162
B99162_003E,int,Estimate!!Total!!Speak other languages,B99162
B99162_004E,int,Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Allocated,B99162
B99162_005E,int,Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Allocated!!Language status allocated,B99162
B99162_006E,int,Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Allocated!!Language status not allocated,B99162
B99162_007E,int,Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Not allocated,B99162
B99162_001EA,string,Annotation of Estimate!!Total,B99162
B99162_002EA,string,Annotation of Estimate!!Total!!Speak only English,B99162
B99162_003EA,string,Annotation of Estimate!!Total!!Speak other languages,B99162
B99162_004EA,string,Annotation of Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Allocated,B99162
B99162_005EA,string,Annotation of Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Allocated!!Language status allocated,B99162
B99162_006EA,string,Annotation of Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Allocated!!Language status not allocated,B99162
B99162_007EA,string,Annotation of Estimate!!Total!!Speak other languages!!Specific languages spoken --!!Not allocated,B99162
