B25071_001E,B25071_001EA,B25071_001M,B25071_001MA,GEO_ID,NAME,state
30.9,null,0.8,null,0400000US01,Alabama,01
26.2,null,1.2,null,0400000US02,Alaska,02
31.0,null,0.7,null,0400000US04,Arizona,04
29.3,null,0.8,null,0400000US05,Arkansas,05
32.9,null,0.2,null,0400000US06,California,06
31.3,null,0.5,null,0400000US08,Colorado,08
31.5,null,0.9,null,0400000US09,Connecticut,09
31.3,null,1.3,null,0400000US10,Delaware,10
29.7,null,0.8,null,0400000US11,District of Columbia,11
35.2,null,0.4,null,0400000US12,Florida,12
31.3,null,0.4,null,0400000US13,Georgia,13
33.5,null,1.1,null,0400000US15,Hawaii,15
29.3,null,0.9,null,0400000US16,Idaho,16
30.6,null,0.4,null,0400000US17,Illinois,17
29.7,null,0.5,null,0400000US18,Indiana,18
27.2,null,0.6,null,0400000US19,Iowa,19
27.8,null,0.7,null,0400000US20,Kansas,20
29.1,null,0.6,null,0400000US21,Kentucky,21
30.7,null,0.8,null,0400000US22,Louisiana,22
30.7,null,1.2,null,0400000US23,Maine,23
31.0,null,0.6,null,0400000US24,Maryland,24
29.5,null,0.4,null,0400000US25,Massachusetts,25
33.2,null,0.5,null,0400000US26,Michigan,26
30.0,null,0.5,null,0400000US27,Minnesota,27
31.7,null,0.7,null,0400000US28,Mississippi,28
28.8,null,0.5,null,0400000US29,Missouri,29
27.6,null,1.0,null,0400000US30,Montana,30
26.7,null,0.8,null,0400000US31,Nebraska,31
31.1,null,0.6,null,0400000US32,Nevada,32
29.6,null,0.9,null,0400000US33,New Hampshire,33
31.4,null,0.5,null,0400000US34,New Jersey,34
28.8,null,0.8,null,0400000US35,New Mexico,35
30.9,null,0.2,null,0400000US36,New York,36
30.5,null,0.5,null,0400000US37,North Carolina,37
24.8,null,1.1,null,0400000US38,North Dakota,38
30.0,null,0.4,null,0400000US39,Ohio,39
28.5,null,0.6,null,0400000US40,Oklahoma,40
30.9,null,0.7,null,0400000US41,Oregon,41
29.2,null,0.3,null,0400000US42,Pennsylvania,42
30.0,null,0.9,null,0400000US44,Rhode Island,44
30.8,null,0.9,null,0400000US45,South Carolina,45
26.6,null,1.0,null,0400000US46,South Dakota,46
30.5,null,0.6,null,0400000US47,Tennessee,47
29.8,null,0.3,null,0400000US48,Texas,48
29.5,null,0.7,null,0400000US49,Utah,49
30.5,null,1.0,null,0400000US50,Vermont,50
29.8,null,0.4,null,0400000US51,Virginia,51
30.0,null,0.5,null,0400000US53,Washington,53
29.4,null,0.9,null,0400000US54,West Virginia,54
29.1,null,0.4,null,0400000US55,Wisconsin,55
24.7,null,1.3,null,0400000US56,Wyoming,56
33.2,null,1.1,null,0400000US72,Puerto Rico,72
