B19083_001E,B19083_001EA,B19083_001M,B19083_001MA,GEO_ID,NAME,state
0.471,null,0.005,null,0400000US01,Alabama,01
0.402,null,0.014,null,0400000US02,Alaska,02
0.451,null,0.005,null,0400000US04,Arizona,04
0.461,null,0.006,null,0400000US05,Arkansas,05
0.467,null,0.002,null,0400000US06,California,06
0.453,null,0.005,null,0400000US08,Colorado,08
0.480,null,0.006,null,0400000US09,Connecticut,09
0.434,null,0.010,null,0400000US10,Delaware,10
0.532,null,0.010,null,0400000US11,District of Columbia,11
0.469,null,0.003,null,0400000US12,Florida,12
0.469,null,0.004,null,0400000US13,Georgia,13
0.425,null,0.009,null,0400000US15,Hawaii,15
0.421,null,0.008,null,0400000US16,Idaho,16
0.469,null,0.004,null,0400000US17,Illinois,17
0.434,null,0.004,null,0400000US18,Indiana,18
0.431,null,0.005,null,0400000US19,Iowa,19
0.444,null,0.005,null,0400000US20,Kansas,20
0.464,null,0.005,null,0400000US21,Kentucky,21
0.473,null,0.006,null,0400000US22,Louisiana,22
0.432,null,0.008,null,0400000US23,Maine,23
0.448,null,0.004,null,0400000US24,Maryland,24
0.468,null,0.005,null,0400000US25,Massachusetts,25
0.453,null,0.004,null,0400000US26,Michigan,26
0.439,null,0.004,null,0400000US27,Minnesota,27
0.470,null,0.008,null,0400000US28,Mississippi,28
0.450,null,0.004,null,0400000US29,Missouri,29
0.431,null,0.009,null,0400000US30,Montana,30
0.440,null,0.007,null,0400000US31,Nebraska,31
0.433,null,0.006,null,0400000US32,Nevada,32
0.431,null,0.009,null,0400000US33,New Hampshire,33
0.465,null,0.004,null,0400000US34,New Jersey,34
0.453,null,0.007,null,0400000US35,New Mexico,35
0.502,null,0.003,null,0400000US36,New York,36
0.464,null,0.004,null,0400000US37,North Carolina,37
0.450,null,0.013,null,0400000US38,North Dakota,38
0.453,null,0.003,null,0400000US39,Ohio,39
0.460,null,0.005,null,0400000US40,Oklahoma,40
0.443,null,0.005,null,0400000US41,Oregon,41
0.460,null,0.003,null,0400000US42,Pennsylvania,42
0.457,null,0.011,null,0400000US44,Rhode Island,44
0.462,null,0.005,null,0400000US45,South Carolina,45
0.452,null,0.015,null,0400000US46,South Dakota,46
0.467,null,0.005,null,0400000US47,Tennessee,47
0.474,null,0.003,null,0400000US48,Texas,48
0.414,null,0.008,null,0400000US49,Utah,49
0.428,null,0.009,null,0400000US50,Vermont,50
0.456,null,0.003,null,0400000US51,Virginia,51
0.439,null,0.004,null,0400000US53,Washington,53
0.463,null,0.008,null,0400000US54,West Virginia,54
0.432,null,0.004,null,0400000US55,Wisconsin,55
0.415,null,0.014,null,0400000US56,Wyoming,56
0.532,null,0.007,null,0400000US72,Puerto Rico,72
