C07001PR_001E,C07001PR_001EA,C07001PR_001M,C07001PR_001MA,C07001PR_002E,C07001PR_002EA,C07001PR_002M,C07001PR_002MA,C07001PR_003E,C07001PR_003EA,C07001PR_003M,C07001PR_003MA,C07001PR_004E,C07001PR_004EA,C07001PR_004M,C07001PR_004MA,C07001PR_005E,C07001PR_005EA,C07001PR_005M,C07001PR_005MA,C07001PR_006E,C07001PR_006EA,C07001PR_006M,C07001PR_006MA,C07001PR_007E,C07001PR_007EA,C07001PR_007M,C07001PR_007MA,C07001PR_008E,C07001PR_008EA,C07001PR_008M,C07001PR_008MA,C07001PR_009E,C07001PR_009EA,C07001PR_009M,C07001PR_009MA,C07001PR_010E,C07001PR_010EA,C07001PR_010M,C07001PR_010MA,C07001PR_011E,C07001PR_011EA,C07001PR_011M,C07001PR_011MA,C07001PR_012E,C07001PR_012EA,C07001PR_012M,C07001PR_012MA,C07001PR_013E,C07001PR_013EA,C07001PR_013M,C07001PR_013MA,C07001PR_014E,C07001PR_014EA,C07001PR_014M,C07001PR_014MA,C07001PR_015E,C07001PR_015EA,C07001PR_015M,C07001PR_015MA,C07001PR_016E,C07001PR_016EA,C07001PR_016M,C07001PR_016MA,C07001PR_017E,C07001PR_017EA,C07001PR_017M,C07001PR_017MA,C07001PR_018E,C07001PR_018EA,C07001PR_018M,C07001PR_018MA,C07001PR_019E,C07001PR_019EA,C07001PR_019M,C07001PR_019MA,C07001PR_020E,C07001PR_020EA,C07001PR_020M,C07001PR_020MA,C07001PR_021E,C07001PR_021EA,C07001PR_021M,C07001PR_021MA,C07001PR_022E,C07001PR_022EA,C07001PR_022M,C07001PR_022MA,C07001PR_023E,C07001PR_023EA,C07001PR_023M,C07001PR_023MA,C07001PR_024E,C07001PR_024EA,C07001PR_024M,C07001PR_024MA,C07001PR_025E,C07001PR_025EA,C07001PR_025M,C07001PR_025MA,C07001PR_026E,C07001PR_026EA,C07001PR_026M,C07001PR_026MA,C07001PR_027E,C07001PR_027EA,C07001PR_027M,C07001PR_027MA,C07001PR_028E,C07001PR_028EA,C07001PR_028M,C07001PR_028MA,C07001PR_029E,C07001PR_029EA,C07001PR_029M,C07001PR_029MA,C07001PR_030E,C07001PR_030EA,C07001PR_030M,C07001PR_030MA,C07001PR_031E,C07001PR_031EA,C07001PR_031M,C07001PR_031MA,C07001PR_032E,C07001PR_032EA,C07001PR_032M,C07001PR_032MA,C07001PR_033E,C07001PR_033EA,C07001PR_033M,C07001PR_033MA,C07001PR_034E,C07001PR_034EA,C07001PR_034M,C07001PR_034MA,C07001PR_035E,C07001PR_035EA,C07001PR_035M,C07001PR_035MA,C07001PR_036E,C07001PR_036EA,C07001PR_036M,C07001PR_036MA,C07001PR_037E,C07001PR_037EA,C07001PR_037M,C07001PR_037MA,C07001PR_038E,C07001PR_038EA,C07001PR_038M,C07001PR_038MA,C07001PR_039E,C07001PR_039EA,C07001PR_039M,C07001PR_039MA,C07001PR_040E,C07001PR_040EA,C07001PR_040M,C07001PR_040MA,C07001PR_041E,C07001PR_041EA,C07001PR_041M,C07001PR_041MA,C07001PR_042E,C07001PR_042EA,C07001PR_042M,C07001PR_042MA,C07001PR_043E,C07001PR_043EA,C07001PR_043M,C07001PR_043MA,C07001PR_044E,C07001PR_044EA,C07001PR_044M,C07001PR_044MA,C07001PR_045E,C07001PR_045EA,C07001PR_045M,C07001PR_045MA,C07001PR_046E,C07001PR_046EA,C07001PR_046M,C07001PR_046MA,C07001PR_047E,C07001PR_047EA,C07001PR_047M,C07001PR_047MA,C07001PR_048E,C07001PR_048EA,C07001PR_048M,C07001PR_048MA,C07001PR_049E,C07001PR_049EA,C07001PR_049M,C07001PR_049MA,C07001PR_050E,C07001PR_050EA,C07001PR_050M,C07001PR_050MA,C07001PR_051E,C07001PR_051EA,C07001PR_051M,C07001PR_051MA,C07001PR_052E,C07001PR_052EA,C07001PR_052M,C07001PR_052MA,C07001PR_053E,C07001PR_053EA,C07001PR_053M,C07001PR_053MA,C07001PR_054E,C07001PR_054EA,C07001PR_054M,C07001PR_054MA,C07001PR_055E,C07001PR_055EA,C07001PR_055M,C07001PR_055MA,C07001PR_056E,C07001PR_056EA,C07001PR_056M,C07001PR_056MA,C07001PR_057E,C07001PR_057EA,C07001PR_057M,C07001PR_057MA,C07001PR_058E,C07001PR_058EA,C07001PR_058M,C07001PR_058MA,C07001PR_059E,C07001PR_059EA,C07001PR_059M,C07001PR_059MA,C07001PR_060E,C07001PR_060EA,C07001PR_060M,C07001PR_060MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,Florida,12
