B21001E_001E,B21001E_001EA,B21001E_001M,B21001E_001MA,B21001E_002E,B21001E_002EA,B21001E_002M,B21001E_002MA,B21001E_003E,B21001E_003EA,B21001E_003M,B21001E_003MA,B21001E_004E,B21001E_004EA,B21001E_004M,B21001E_004MA,B21001E_005E,B21001E_005EA,B21001E_005M,B21001E_005MA,B21001E_006E,B21001E_006EA,B21001E_006M,B21001E_006MA,B21001E_007E,B21001E_007EA,B21001E_007M,B21001E_007MA,B21001E_008E,B21001E_008EA,B21001E_008M,B21001E_008MA,B21001E_009E,B21001E_009EA,B21001E_009M,B21001E_009MA,B21001E_010E,B21001E_010EA,B21001E_010M,B21001E_010MA,B21001E_011E,B21001E_011EA,B21001E_011M,B21001E_011MA,B21001E_012E,B21001E_012EA,B21001E_012M,B21001E_012MA,B21001E_013E,B21001E_013EA,B21001E_013M,B21001E_013MA,B21001E_014E,B21001E_014EA,B21001E_014M,B21001E_014MA,B21001E_015E,B21001E_015EA,B21001E_015M,B21001E_015MA,B21001E_016E,B21001E_016EA,B21001E_016M,B21001E_016MA,B21001E_017E,B21001E_017EA,B21001E_017M,B21001E_017MA,B21001E_018E,B21001E_018EA,B21001E_018M,B21001E_018MA,B21001E_019E,B21001E_019EA,B21001E_019M,B21001E_019MA,B21001E_020E,B21001E_020EA,B21001E_020M,B21001E_020MA,B21001E_021E,B21001E_021EA,B21001E_021M,B21001E_021MA,B21001E_022E,B21001E_022EA,B21001E_022M,B21001E_022MA,B21001E_023E,B21001E_023EA,B21001E_023M,B21001E_023MA,B21001E_024E,B21001E_024EA,B21001E_024M,B21001E_024MA,B21001E_025E,B21001E_025EA,B21001E_025M,B21001E_025MA,B21001E_026E,B21001E_026EA,B21001E_026M,B21001E_026MA,B21001E_027E,B21001E_027EA,B21001E_027M,B21001E_027MA,B21001E_028E,B21001E_028EA,B21001E_028M,B21001E_028MA,B21001E_029E,B21001E_029EA,B21001E_029M,B21001E_029MA,B21001E_030E,B21001E_030EA,B21001E_030M,B21001E_030MA,B21001E_031E,B21001E_031EA,B21001E_031M,B21001E_031MA,B21001E_032E,B21001E_032EA,B21001E_032M,B21001E_032MA,B21001E_033E,B21001E_033EA,B21001E_033M,B21001E_033MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,Alabama,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,Alaska,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,Arizona,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,Arkansas,05
102187,null,3528,null,50637,null,2570,null,17858,null,1889,null,719,null,400,null,17139,null,1827,null,21480,null,1810,null,3802,null,978,null,17678,null,1665,null,7258,null,1277,null,1195,null,563,null,6063,null,1306,null,2833,null,724,null,744,null,344,null,2089,null,683,null,1208,null,612,null,479,null,249,null,729,null,542,null,51550,null,2252,null,18280,null,1795,null,340,null,393,null,17940,null,1732,null,21797,null,1816,null,135,null,172,null,21662,null,1808,null,6999,null,1077,null,149,null,142,null,6850,null,1076,null,1880,null,591,null,0,null,294,null,1880,null,591,null,2594,null,992,null,0,null,294,null,2594,null,992,null,0400000US06,California,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,Colorado,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,Connecticut,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,Delaware,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,District of Columbia,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,Florida,12
