VARIABLE,TYPE,LABEL,GROUP
B07402_001E,float,Estimate!!Median age!!Total living in area 1 year ago,B07402
B07402_002E,float,Estimate!!Median age!!Total living in area 1 year ago!!Same house,B07402
B07402_003E,float,Estimate!!Median age!!Total living in area 1 year ago!!Moved within same county,B07402
B07402_004E,float,Estimate!!Median age!!Total living in area 1 year ago!!Moved to different county within same state,B07402
B07402_005E,float,Estimate!!Median age!!Total living in area 1 year ago!!Moved to different state,B07402
B07402_001M,float,Margin of Error!!Median age!!Total living in area 1 year ago,B07402
B07402_002M,float,Margin of Error!!Median age!!Total living in area 1 year ago!!Same house,B07402
B07402_003M,float,Margin of Error!!Median age!!Total living in area 1 year ago!!Moved within same county,B07402
B07402_004M,float,Margin of Error!!Median age!!Total living in area 1 year ago!!Moved to different county within same state,B07402
B07402_005M,float,Margin of Error!!Median age!!Total living in area 1 year ago!!Moved to different state,B07402
B07402_001EA,string,Annotation of Estimate!!Median age!!Total living in area 1 year ago,B07402
B07402_001MA,string,Annotation of Margin of Error!!Median age!!Total living in area 1 year ago,B07402
B07402_002EA,string,Annotation of Estimate!!Median age!!Total living in area 1 year ago!!Same house,B07402
B07402_002MA,string,Annotation of Margin of Error!!Median age!!Total living in area 1 year ago!!Same house,B07402
B07402_003EA,string,Annotation of Estimate!!Median age!!Total living in area 1 year ago!!Moved within same county,B07402
B07402_003MA,string,Annotation of Margin of Error!!Median age!!Total living in area 1 year ago!!Moved within same county,B07402
B07402_004EA,string,Annotation of Estimate!!Median age!!Total living in area 1 year ago!!Moved to different county within same state,B07402
B07402_004MA,string,Annotation of Margin of Error!!Median age!!Total living in area 1 year ago!!Moved to different county within same state,B07402
B07402_005EA,string,Annotation of Estimate!!Median age!!Total living in area 1 year ago!!Moved to different state,B07402
B07402_005MA,string,Annotation of Margin of Error!!Median age!!Total living in area 1 year ago!!Moved to different state,B07402
