B18020E_019E,B18020E_019M,B18020E_020E,B18020E_020M,B18020E_021E,B18020E_021M,B18020E_022E,B18020E_022M,B18020E_023E,B18020E_023M,B18020E_024E,B18020E_024M,B18020E_025E,B18020E_025M,B18020E_026E,B18020E_026M,B18020E_027E,B18020E_027M,B18020E_028E,B18020E_028M,B18020E_029E,B18020E_029M,B18020E_030E,B18020E_030M,B18020E_031E,B18020E_031M,GEO_ID,B18020E_001E,B18020E_001M,B18020E_002E,B18020E_002M,B18020E_003E,B18020E_003M,B18020E_004E,B18020E_004M,B18020E_005E,B18020E_005M,B18020E_006E,B18020E_006M,B18020E_007E,B18020E_007M,B18020E_008E,B18020E_008M,B18020E_009E,B18020E_009M,B18020E_010E,B18020E_010M,B18020E_011E,B18020E_011M,B18020E_012E,B18020E_012M,B18020E_013E,B18020E_013M,B18020E_014E,B18020E_014M,B18020E_015E,B18020E_015M,B18020E_016E,B18020E_016M,B18020E_017E,B18020E_017M,B18020E_018E,B18020E_018M,B18020E_019EA,B18020E_019MA,B18020E_020EA,B18020E_020MA,B18020E_021EA,B18020E_021MA,B18020E_022EA,B18020E_022MA,B18020E_023MA,B18020E_023EA,B18020E_024EA,B18020E_024MA,B18020E_025EA,B18020E_025MA,B18020E_026EA,B18020E_026MA,B18020E_027EA,B18020E_027MA,B18020E_028EA,B18020E_028MA,B18020E_029MA,B18020E_029EA,B18020E_030EA,B18020E_030MA,B18020E_031EA,B18020E_031MA,NAME,B18020E_001MA,B18020E_001EA,B18020E_002EA,B18020E_002MA,B18020E_003EA,B18020E_003MA,B18020E_004EA,B18020E_004MA,B18020E_005EA,B18020E_005MA,B18020E_006EA,B18020E_006MA,B18020E_007MA,B18020E_007EA,B18020E_008EA,B18020E_008MA,B18020E_009EA,B18020E_009MA,B18020E_010EA,B18020E_010MA,B18020E_011EA,B18020E_011MA,B18020E_012MA,B18020E_012EA,B18020E_013EA,B18020E_013MA,B18020E_014EA,B18020E_014MA,B18020E_015EA,B18020E_015MA,B18020E_016EA,B18020E_016MA,B18020E_017EA,B18020E_017MA,B18020E_018MA,B18020E_018EA,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
18487,1921,12192,1977,6295,1402,20158,1862,16824,1862,3334,902,39346,2552,18669,1926,11462,1780,7207,1572,20677,1861,13818,1725,6859,1347,0400000US06,89775,3500,11784,2038,6988,1611,1147,615,484,393,663,451,5841,1475,1882,764,3959,1302,4796,1306,908,563,315,358,593,427,3888,1151,1146,623,2742,998,77991,3638,38645,2369,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
