GEO_ID,B25010_001E,B25010_001M,B25010_002E,B25010_002M,B25010_003E,B25010_003M,NAME,B25010_001MA,B25010_001EA,B25010_002EA,B25010_002MA,B25010_003MA,B25010_003EA,state
0400000US01,2.48,0.02,2.55,0.02,2.32,0.03,Alabama,null,null,null,null,null,null,01
0400000US02,2.75,0.03,2.93,0.05,2.45,0.07,Alaska,null,null,null,null,null,null,02
0400000US04,2.65,0.02,2.70,0.02,2.52,0.04,Arizona,null,null,null,null,null,null,04
0400000US05,2.48,0.02,2.53,0.02,2.39,0.05,Arkansas,null,null,null,null,null,null,05
0400000US06,2.92,0.02,3.01,0.02,2.78,0.02,California,null,null,null,null,null,null,06
0400000US08,2.51,0.02,2.64,0.02,2.22,0.03,Colorado,null,null,null,null,null,null,08
0400000US09,2.56,0.02,2.72,0.02,2.20,0.04,Connecticut,null,null,null,null,null,null,09
0400000US10,2.58,0.03,2.62,0.04,2.46,0.06,Delaware,null,null,null,null,null,null,10
0400000US11,2.08,0.03,2.20,0.06,1.98,0.04,District of Columbia,null,null,null,null,null,null,11
0400000US12,2.47,0.02,2.50,0.02,2.40,0.03,Florida,null,null,null,null,null,null,12
0400000US13,2.66,0.02,2.73,0.02,2.51,0.02,Georgia,null,null,null,null,null,null,13
0400000US15,2.88,0.03,3.04,0.05,2.64,0.05,Hawaii,null,null,null,null,null,null,15
0400000US16,2.62,0.02,2.71,0.03,2.41,0.06,Idaho,null,null,null,null,null,null,16
0400000US17,2.65,0.02,2.79,0.02,2.34,0.03,Illinois,null,null,null,null,null,null,17
0400000US18,2.49,0.02,2.60,0.02,2.22,0.03,Indiana,null,null,null,null,null,null,18
0400000US19,2.38,0.01,2.50,0.02,2.07,0.03,Iowa,null,null,null,null,null,null,19
0400000US20,2.48,0.02,2.62,0.03,2.18,0.03,Kansas,null,null,null,null,null,null,20
0400000US21,2.45,0.02,2.54,0.02,2.24,0.03,Kentucky,null,null,null,null,null,null,21
0400000US22,2.62,0.02,2.72,0.02,2.40,0.04,Louisiana,null,null,null,null,null,null,22
0400000US23,2.37,0.02,2.48,0.03,2.08,0.05,Maine,null,null,null,null,null,null,23
0400000US24,2.62,0.01,2.75,0.02,2.33,0.03,Maryland,null,null,null,null,null,null,24
0400000US25,2.53,0.02,2.74,0.02,2.14,0.03,Massachusetts,null,null,null,null,null,null,25
0400000US26,2.54,0.02,2.65,0.02,2.21,0.03,Michigan,null,null,null,null,null,null,26
0400000US27,2.47,0.01,2.61,0.01,2.04,0.04,Minnesota,null,null,null,null,null,null,27
0400000US28,2.61,0.03,2.66,0.03,2.49,0.04,Mississippi,null,null,null,null,null,null,28
0400000US29,2.46,0.02,2.57,0.02,2.20,0.02,Missouri,null,null,null,null,null,null,29
0400000US30,2.47,0.02,2.56,0.03,2.27,0.06,Montana,null,null,null,null,null,null,30
0400000US31,2.45,0.02,2.61,0.03,2.13,0.04,Nebraska,null,null,null,null,null,null,31
0400000US32,2.63,0.02,2.72,0.03,2.49,0.04,Nevada,null,null,null,null,null,null,32
0400000US33,2.56,0.03,2.71,0.03,2.16,0.06,New Hampshire,null,null,null,null,null,null,33
0400000US34,2.71,0.01,2.85,0.02,2.42,0.03,New Jersey,null,null,null,null,null,null,34
0400000US35,2.59,0.02,2.66,0.04,2.43,0.05,New Mexico,null,null,null,null,null,null,35
0400000US36,2.62,0.01,2.82,0.02,2.38,0.01,New York,null,null,null,null,null,null,36
0400000US37,2.47,0.02,2.54,0.02,2.31,0.02,North Carolina,null,null,null,null,null,null,37
0400000US38,2.25,0.02,2.43,0.03,1.90,0.06,North Dakota,null,null,null,null,null,null,38
0400000US39,2.47,0.02,2.60,0.01,2.18,0.02,Ohio,null,null,null,null,null,null,39
0400000US40,2.49,0.02,2.57,0.03,2.32,0.03,Oklahoma,null,null,null,null,null,null,40
0400000US41,2.50,0.02,2.61,0.03,2.30,0.03,Oregon,null,null,null,null,null,null,41
0400000US42,2.46,0.02,2.60,0.02,2.12,0.03,Pennsylvania,null,null,null,null,null,null,42
0400000US44,2.54,0.02,2.72,0.04,2.25,0.05,Rhode Island,null,null,null,null,null,null,44
0400000US45,2.51,0.02,2.57,0.03,2.40,0.04,South Carolina,null,null,null,null,null,null,45
0400000US46,2.40,0.02,2.50,0.04,2.19,0.06,South Dakota,null,null,null,null,null,null,46
0400000US47,2.46,0.02,2.54,0.02,2.27,0.03,Tennessee,null,null,null,null,null,null,47
0400000US48,2.79,0.01,2.92,0.01,2.56,0.03,Texas,null,null,null,null,null,null,48
0400000US49,3.07,0.03,3.23,0.03,2.66,0.05,Utah,null,null,null,null,null,null,49
0400000US50,2.42,0.02,2.57,0.04,2.05,0.06,Vermont,null,null,null,null,null,null,50
0400000US51,2.54,0.02,2.63,0.02,2.33,0.04,Virginia,null,null,null,null,null,null,51
0400000US53,2.51,0.01,2.65,0.02,2.25,0.02,Washington,null,null,null,null,null,null,53
0400000US54,2.39,0.02,2.46,0.02,2.19,0.05,West Virginia,null,null,null,null,null,null,54
0400000US55,2.42,0.01,2.57,0.01,2.07,0.02,Wisconsin,null,null,null,null,null,null,55
0400000US56,2.42,0.03,2.51,0.04,2.19,0.08,Wyoming,null,null,null,null,null,null,56
0400000US72,3.08,0.02,3.04,0.03,3.19,0.05,Puerto Rico,null,null,null,null,null,null,72
