GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001EA,C05003_001MA,C05003_002EA,C05003_002MA,C05003_003MA,C05003_003EA,C05003_004MA,C05003_004EA,C05003_005MA,C05003_005EA,C05003_006EA,C05003_006MA,C05003_007EA,C05003_007MA,C05003_008EA,C05003_008MA,C05003_009MA,C05003_009EA,C05003_010MA,C05003_010EA,C05003_011MA,C05003_011EA,C05003_012EA,C05003_012MA,C05003_013EA,C05003_013MA,C05003_014MA,C05003_014EA,C05003_015MA,C05003_015EA,state
0400000US13,8821142,0,4321977,5778,1202824,5142,1158032,5693,44792,4175,3119153,3331,2732336,7995,386817,8127,4499165,5778,1149851,4995,1110537,6381,39314,4357,3349314,3004,3024818,8388,324496,8217,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238158,0,611556,1296,154271,1251,147459,1773,6812,1520,457285,854,375348,4671,81937,4644,626602,1296,144300,1183,136717,2603,7583,2068,482302,697,366230,5133,116072,5092,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1395634,0,695097,2096,191681,1802,187296,2137,4385,1212,503416,1101,468899,2538,34517,2274,700537,2096,181255,1947,175610,2313,5645,1226,519282,1299,487452,2756,31830,2552,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12440351,0,6090298,4022,1648939,3026,1579626,5960,69313,5139,4441359,2525,3635376,14856,805983,14648,6350053,4022,1582647,3113,1513263,6388,69384,5848,4767406,2613,4016797,13437,750609,13011,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6093372,0,2991900,3384,814835,2897,801401,3697,13434,2407,2177065,1981,2060725,3751,116340,4130,3101472,3384,778181,2767,764635,3223,13546,2134,2323291,1794,2224330,3956,98961,3487,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2862541,0,1409206,2180,340844,1632,333924,1803,6920,1345,1068362,1690,1021403,3232,46959,3230,1453335,2180,327082,1595,321044,1696,6038,972,1126253,1710,1083027,2716,43226,2338,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2662616,0,1315990,2669,343949,2373,333641,2651,10308,1763,972041,1953,899976,3863,72065,3819,1346626,2669,327498,2311,319883,2575,7615,1296,1019128,1883,955581,3172,63547,2438,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4058633,0,1985312,3947,503912,3028,496782,3167,7130,1650,1481400,2102,1436072,3502,45328,2908,2073321,3947,472199,3259,465628,3230,6571,1219,1601122,2283,1561353,3081,39769,2572,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4389747,0,2117460,3773,584837,2753,580469,2919,4368,1086,1532623,2531,1476283,4366,56340,4479,2272287,3773,555791,3093,551851,3226,3940,969,1716496,2123,1659554,3485,56942,3174,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1283673,0,626454,1337,141142,827,139143,1068,1999,853,485312,1247,472067,1840,13245,1840,657219,1337,135077,907,133539,851,1538,655,522142,967,500197,2354,21945,2185,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5461318,0,2630426,2333,713243,2240,680608,4644,32635,4069,1917183,1800,1631970,6476,285213,6410,2830892,2333,684420,2152,658448,3506,25972,2693,2146472,1499,1848919,8137,297553,7718,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6182860,0,2998038,2931,742134,2450,707749,4601,34385,3876,2255904,1769,1845826,11584,410078,11420,3184822,2931,708537,2575,672654,4544,35883,3492,2476285,1624,2065447,9561,410838,9550,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9865583,0,4824431,3299,1286188,2557,1251472,4268,34716,3422,3538243,2270,3266688,7463,271555,7489,5041152,3299,1226475,2522,1190976,4216,35499,3902,3814677,2393,3550791,7172,263886,7219,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4989848,0,2476815,3005,628242,2252,606584,3221,21658,2275,1848573,2206,1708130,4270,140443,4588,2513033,3005,598477,2362,575381,3548,23096,3174,1914556,1678,1783037,4376,131519,3955,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2824156,0,1358126,3765,377617,3770,375148,3838,2469,744,980509,1927,959404,2835,21105,2865,1466030,3765,366329,3764,364999,3822,1330,605,1099701,1474,1081269,2805,18432,2329,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5631910,0,2746587,3310,702777,2881,691185,3301,11592,1914,2043810,2611,1960137,5330,83673,5385,2885323,3310,668367,2845,654033,3515,14334,2303,2216956,2836,2132820,5450,84136,4823,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,910651,0,452391,1782,104068,1098,103211,1126,857,339,348323,1501,342896,1796,5427,1091,458260,1782,99662,1406,98974,1436,688,369,358598,1120,348836,1806,9762,1395,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1706976,0,844899,2317,220334,1912,213123,2338,7211,1465,624565,1350,580890,2439,43675,2481,862077,2317,208598,1774,202306,1896,6292,1270,653479,1307,614530,2137,38949,2091,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2381281,0,1204079,2102,316634,1865,297713,3161,18921,2566,887445,1004,696536,5952,190909,5799,1177202,2102,302171,1947,287669,2767,14502,2257,875031,1015,686065,5469,188966,5488,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1272486,0,628494,1540,156231,1411,152218,1575,4013,972,472263,1005,443409,2603,28854,2615,643992,1540,146669,1215,142244,1697,4425,1129,497323,993,462135,2689,35188,2539,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8521427,0,4138329,2559,1101352,1948,1040508,4876,60844,4717,3036977,1470,2269316,11825,767661,11873,4383098,2559,1053331,1955,991182,5932,62149,5665,3329767,1285,2557564,11430,772203,11192,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1887200,0,921347,3309,246681,2850,238540,3356,8141,1972,674666,1246,599382,4651,75284,4352,965853,3309,239680,2973,229935,3675,9745,2279,726173,885,650703,4182,75470,4302,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18655275,0,8993239,4063,2308059,2847,2175098,8610,132961,8247,6685180,3167,4891189,20755,1793991,19988,9662036,4063,2211712,2904,2083290,8119,128422,7151,7450324,2907,5508430,19201,1941894,19357,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8411041,0,4112482,5628,1095478,5506,1061498,5980,33980,3723,3017004,3213,2741798,6539,275206,6589,4298559,5628,1036539,5164,1002066,6498,34473,4199,3262020,2896,3044926,5110,217094,5102,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,609645,0,303655,1293,69518,785,69066,813,452,255,234137,1028,229682,1327,4455,869,305990,1293,65745,766,64938,791,807,480,240245,921,233991,1355,6254,1131,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11155606,0,5423416,4034,1403398,2859,1382760,3840,20638,2667,4020018,2981,3850264,6665,169754,5903,5732190,4034,1350210,3025,1328710,3084,21500,2403,4381980,2687,4206656,5892,175324,5295,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3433496,0,1680757,3504,433845,2873,424804,3306,9041,1648,1246912,2158,1174906,4143,72006,3402,1752739,3504,414568,2567,406378,2778,8190,1537,1338171,2164,1271528,3397,66643,3092,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3560109,0,1760453,2500,432415,2333,413164,3634,19251,2945,1328038,2383,1168207,6014,159831,5337,1799656,2500,414046,1940,392086,3069,21960,2906,1385610,2037,1242077,4791,143533,4775,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11979147,0,5799557,3137,1430636,2784,1402653,4157,27983,3342,4368921,2003,4101558,9635,267363,9164,6179590,3137,1369138,2525,1341744,3618,27394,2746,4810452,2105,4529518,8136,280934,8185,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1032662,0,497891,1285,124793,886,119789,1620,5004,1297,373098,1127,312863,4048,60235,3867,534771,1285,119538,846,115354,1328,4184,1103,415233,1233,354139,4289,61094,4227,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4113961,0,1986328,3362,519940,3161,509946,3368,9994,1643,1466388,2063,1386904,4492,79484,4263,2127633,3362,502264,3143,492004,3550,10260,1894,1625369,1756,1554357,4471,71012,4562,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746033,0,368834,1567,94826,1538,92545,1619,2281,877,274008,815,267827,1121,6181,1138,377199,1567,91419,1507,89466,1933,1953,1115,285780,860,278926,1521,6854,1399,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5810590,0,2837860,3679,716043,3409,701208,3934,14835,2457,2121817,2856,2015853,5654,105964,4770,2972730,3679,666763,3217,655150,3636,11613,1668,2305967,2606,2215261,4346,90706,4404,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22270165,0,10997086,6563,3217293,5840,3030366,10363,186927,8075,7779793,3354,6130136,18999,1649657,18152,11273079,6563,3082998,5737,2909183,9859,173815,9415,8190081,3213,6657967,16938,1532114,16727,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2427350,0,1215268,1768,379812,1501,368504,2242,11308,2198,835456,1540,746819,3784,88637,3360,1212082,1768,359125,1390,348652,2449,10473,2176,852957,1468,770459,3507,82498,3255,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602290,0,295893,884,68076,556,67360,627,716,352,227817,688,218435,1234,9382,1188,306397,884,64493,539,63579,570,914,386,241904,728,231073,1406,10831,1421,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7332608,0,3574553,6353,920553,5505,886961,6143,33592,3480,2654000,3828,2328760,7700,325240,7551,3758055,6353,892035,5198,861436,5320,30599,2989,2866020,3287,2531784,7959,334236,7601,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6146338,0,3052792,2938,756729,2822,718778,4802,37951,4369,2296063,1925,1969944,8183,326119,8035,3093546,2938,720778,2658,682568,4489,38210,3520,2372768,2093,2024790,8646,347978,8726,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1771750,0,866032,2639,194990,2265,194538,2204,452,301,671042,1414,661640,1962,9402,1510,905718,2639,185501,2524,185024,2508,477,334,720217,1031,711246,1773,8971,1538,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5375751,0,2653937,3251,659161,2244,646668,2554,12493,1531,1994776,2201,1889016,4470,105760,3849,2721814,3251,631567,2110,617100,2580,14467,1893,2090247,2207,1995595,4149,94652,4075,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,495226,0,247262,1485,57839,957,57321,950,518,349,189423,1421,183994,1473,5429,1244,247964,1485,55038,1016,54686,1059,352,276,192926,1019,187990,1387,4936,1213,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3865280,0,1845154,1796,525475,1798,522245,2074,3230,1101,1319679,0,1267862,3331,51817,3329,2020126,1796,503630,1796,500422,2121,3208,1092,1516496,0,1459068,3900,57428,3902,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,72
