GEO_ID,B24080_001E,B24080_001M,B24080_002E,B24080_002M,B24080_003E,B24080_003M,B24080_004E,B24080_004M,B24080_005E,B24080_005M,B24080_006E,B24080_006M,B24080_007E,B24080_007M,B24080_008E,B24080_008M,B24080_009E,B24080_009M,B24080_010E,B24080_010M,B24080_011E,B24080_011M,B24080_012E,B24080_012M,B24080_013E,B24080_013M,B24080_014E,B24080_014M,B24080_015E,B24080_015M,B24080_016E,B24080_016M,B24080_017E,B24080_017M,B24080_018E,B24080_018M,B24080_019E,B24080_019M,B24080_020E,B24080_020M,B24080_021E,B24080_021M,NAME,B24080_001EA,B24080_001MA,B24080_002EA,B24080_002MA,B24080_003EA,B24080_003MA,B24080_004MA,B24080_004EA,B24080_005MA,B24080_005EA,B24080_006EA,B24080_006MA,B24080_007EA,B24080_007MA,B24080_008EA,B24080_008MA,B24080_009MA,B24080_009EA,B24080_010MA,B24080_010EA,B24080_011EA,B24080_011MA,B24080_012EA,B24080_012MA,B24080_013EA,B24080_013MA,B24080_014MA,B24080_014EA,B24080_015MA,B24080_015EA,B24080_016EA,B24080_016MA,B24080_017EA,B24080_017MA,B24080_018EA,B24080_018MA,B24080_019MA,B24080_019EA,B24080_020MA,B24080_020EA,B24080_021EA,B24080_021MA,state
0400000US17,5951354,21085,3183620,14405,2492671,18556,2324366,19508,168305,5976,153904,8517,185051,7642,83981,4729,62971,4095,199487,7465,5555,993,2767734,15593,1893217,18643,1833122,18701,60095,4580,317607,9064,264810,9270,108342,5515,51443,3315,126328,7293,5987,1219,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2918053,14954,1559307,9808,1246807,11893,1176579,11677,70228,4076,73422,4234,76752,4406,42973,3456,21250,1887,95760,4307,2343,729,1358746,12849,939692,12553,914079,12304,25613,2291,163288,6322,115302,5373,54648,3507,20861,2065,60596,3144,4359,1033,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507271,9646,791060,6690,591238,7521,556109,7478,35129,2114,32802,2580,44849,2442,29549,2053,14919,1966,74448,3154,3255,876,716211,5884,458627,6702,445733,6820,12894,1766,87471,4058,69653,3855,40512,2945,12932,1652,43448,2687,3568,775,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1355967,9835,723985,5700,535488,7601,501415,7920,34073,2536,30517,2835,46094,3328,29367,2721,19180,2139,61402,3145,1937,610,631982,6551,397979,7682,385265,7665,12714,1707,69539,3812,72620,3683,36737,2799,15384,1589,37158,2161,2565,760,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1816063,14801,964619,9778,724336,11054,679857,10840,44479,3848,42101,3460,48344,3347,42458,3599,21215,2375,84005,4122,2160,747,851444,9129,567791,8479,551140,8509,16651,1963,80337,3756,78591,4293,65299,3913,19926,2042,36279,2908,3221,861,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1915246,13496,1000095,10735,758154,12536,708263,12897,49891,3115,34589,2991,58376,4558,47463,3333,24220,2715,75156,5055,2137,730,915151,10579,602590,11369,582344,11762,20246,2328,82843,5528,98863,5295,70685,4928,21474,3230,35183,2802,3513,964,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,654928,5771,337406,4366,228458,4212,209258,4410,19200,1789,21393,1914,19929,2157,13082,1565,10746,1376,43070,2691,728,323,317522,4723,195559,5642,188680,5543,6879,1202,47968,2969,30112,1829,15979,2291,6647,1474,20594,1986,663,303,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2759741,15735,1420265,9914,974164,10310,899491,11256,74673,4650,85204,5025,83822,5346,48662,3565,140484,6734,85045,4345,2884,1267,1339476,11622,785062,8759,754007,9136,31055,2340,150441,6922,131152,6360,62105,3815,137857,6654,70057,4407,2802,876,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3119025,17145,1626860,11420,1196599,14632,1122332,14625,74267,4587,113699,5904,91396,4399,52574,4059,35092,3380,135127,6738,2373,744,1492165,12250,964325,12905,940179,12825,24146,2369,220617,8082,140828,5510,57340,4011,23996,2139,81404,4491,3655,963,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4539015,18234,2398723,13121,1890430,16073,1760972,17254,129458,5211,119326,5606,123297,5841,66487,4418,31759,2699,162736,7068,4688,1011,2140292,13482,1467432,12202,1421988,12269,45444,3204,250317,6639,197577,6901,80123,3918,33014,2658,106289,3818,5540,1060,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2662848,12004,1396562,8308,1056187,9932,981980,9901,74207,3580,82914,3805,76093,3829,41380,2808,21203,1844,116194,3673,2591,591,1266286,8370,833734,9395,806825,9622,26909,1966,172722,5795,121165,4205,47245,2977,16479,1817,70772,3627,4169,775,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214369,11042,633708,7663,460666,9211,433073,8787,27593,2780,22837,2791,36582,3637,30784,2928,20677,2757,59789,4217,2373,1146,580661,8111,380301,7860,369664,7702,10637,2006,44785,3568,57073,3975,58717,4275,15031,2137,23072,2309,1682,609,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743931,15372,1443556,8425,1083326,8544,1013566,8645,69760,4017,76937,4380,74413,4171,50724,3406,30573,2767,123670,4783,3913,1210,1300375,12118,870550,11734,842533,11894,28017,2883,160381,5982,103108,4785,68098,3875,31167,2722,63828,4049,3243,713,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,466509,5493,248782,3429,165871,3612,147895,3624,17976,1748,11543,1744,16794,1560,13575,1556,8942,1367,30815,1983,1242,439,217727,4109,128933,3783,120806,3867,8127,1419,22172,1963,24689,1923,14198,1791,7587,1350,18587,1868,1561,501,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,897534,6995,476651,4211,349788,5965,323638,6226,26150,1935,21132,1849,25967,2056,19008,1912,11453,1892,47972,2398,1331,373,420883,5465,271514,5763,262889,5410,8625,1451,52050,3171,43635,2650,19719,1704,7675,1013,24678,2020,1612,549,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1161150,8704,650227,6639,532272,9371,506659,9411,25613,2733,14509,2179,34956,3359,17156,2595,13471,2233,36203,3420,1660,1032,510923,7805,398204,8021,384881,8226,13323,2187,22230,3112,40647,3157,14632,1987,11036,1697,23307,2293,867,387,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684221,6521,362812,4326,272193,4684,255569,4912,16624,1809,17293,1469,18880,1748,11177,1786,9282,1402,33678,2853,309,242,321409,5072,206265,5787,200259,5612,6006,979,41148,2968,34413,2649,13725,1826,4303,770,20921,2297,634,330,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113240,20845,2200906,11099,1692957,12912,1558769,12994,134188,6694,96992,5156,143822,5580,72657,4244,54589,3593,137345,6692,2544,694,1912334,15957,1328285,15813,1287004,16191,41281,3530,179169,6238,207951,8378,83038,5159,33375,3314,76130,4802,4386,1000,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,850821,10545,450972,7499,305678,8439,285407,8539,20271,2222,17325,2217,30958,2940,28851,3302,29292,2500,37812,2846,1056,480,399849,7595,234633,6416,222733,5974,11900,1785,33271,3283,47136,3165,31874,3130,22703,2439,28421,3042,1811,751,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693147,29650,4574810,20153,3270008,23021,3013756,21680,256252,8534,281042,9924,402236,10610,173414,6694,98883,5929,342410,10597,6817,1467,4118337,24361,2569720,21236,2483559,21106,86161,5151,520603,11978,560900,12662,178249,5365,67131,4264,212526,7553,9208,1395,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3995417,19608,2135512,12479,1631717,13052,1525139,13895,106578,5456,90174,4741,102729,4518,83730,4740,47529,3817,175437,7522,4196,977,1859905,14534,1251530,15729,1210749,16270,40781,3254,158736,5951,182497,7025,134806,5991,37805,3353,90295,4907,4236,827,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,332555,3481,176542,2057,114353,2726,107337,2762,7016,1029,10674,1390,11438,1188,8423,1166,7735,1204,23501,1785,418,218,156013,2444,89962,3239,87405,3210,2557,535,24740,2031,16744,1429,9106,1270,4714,738,10090,1284,657,252,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5322368,22499,2798408,14482,2157095,14171,2039270,15438,117825,5805,125223,5309,174356,5968,72771,3556,56265,3647,208338,7706,4360,906,2523960,15620,1721531,15004,1679194,15236,42337,3133,300268,8268,255775,8330,87689,4687,45365,3217,106906,4539,6426,1295,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1596817,12569,866394,6861,618945,8923,580105,8479,38840,2927,37106,2953,50261,3359,39002,2678,34317,2927,83090,5126,3673,1217,730423,9460,462768,8243,445649,8292,17119,1928,67277,4153,65854,3199,58328,3657,26539,2574,47031,2748,2626,720,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1713126,11409,930233,8973,699420,9673,648893,10331,50527,3435,42045,3235,49004,3737,33254,2730,19051,1935,85268,4601,2191,792,782893,7781,490651,8622,472360,8647,18291,2319,88264,3999,75645,4401,44723,3032,15917,2210,63879,3678,3814,946,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5684223,22948,2984019,15456,2228276,15493,2105220,16123,123056,5050,189657,7389,156589,6509,89668,4818,74360,4260,240774,7952,4695,1108,2700204,15250,1818749,15136,1777327,15321,41422,2830,390560,10245,234390,7794,86509,4650,50177,3700,111793,5455,8026,1459,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,517678,6471,267102,4359,201082,5102,185890,5501,15192,1664,15816,2012,13838,1666,9328,1446,7295,1284,19523,2506,220,184,250576,4559,167772,4655,162784,4604,4988,1204,34453,2776,23725,2076,9497,1365,4666,1326,10184,1437,279,256,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1895910,14445,999024,9535,761052,10600,714010,10727,47042,3772,35180,2829,52011,3629,40336,3472,25210,3006,82547,4745,2688,957,896886,9393,598555,10016,579137,10117,19418,2019,68272,4801,93744,5231,73351,4304,20236,2447,41044,2979,1684,520,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,389188,4373,203013,2767,132654,2972,121511,2885,11143,1497,10687,1230,12459,1238,7932,1269,7803,1143,30291,1890,1187,391,186175,3166,109896,3742,107189,3606,2707,665,26351,2083,19491,1550,10052,1556,6761,976,12659,1526,965,429,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2722266,15193,1460550,9891,1085644,11013,1036386,10870,49258,3678,63819,3853,79724,4902,43763,3158,39011,3165,145379,6365,3210,808,1261716,11034,863392,10196,846580,10299,16812,1906,114036,5189,123404,6021,54926,4209,30123,2823,70814,4023,5021,1433,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10185187,31276,5670135,21893,4347297,24506,4115019,24812,232278,8330,195119,7207,306920,9684,178153,7216,131927,7172,500203,13942,10516,1995,4515052,25785,3012864,27597,2928754,26880,84110,4635,364664,10721,495828,11981,259756,8133,96822,5652,271757,7588,13361,1955,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1177505,8328,661475,5949,506522,6864,463966,7461,42556,3539,33049,2981,34963,2721,25454,2829,23409,2306,37222,3087,856,419,516030,6611,336627,7266,325338,7255,11289,1461,45656,3108,45864,3277,36755,2722,17615,2317,32074,2812,1439,492,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,325080,4176,166296,2581,112799,3294,102593,3026,10206,1301,11592,1446,7675,1054,7383,1127,3279,691,23081,1872,487,255,158784,2899,91479,3250,87773,3077,3706,819,27559,1873,16013,1579,7654,1215,3049,580,12644,1397,386,188,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3628879,16290,1922529,11773,1367916,13361,1279379,14000,88537,4863,94978,5662,103316,5090,68992,3499,162241,5416,123337,5937,1749,584,1706350,11673,1062879,13578,1022351,13548,40528,2982,159286,6221,205982,6906,76619,4003,112631,5953,85723,4882,3230,805,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2969913,14982,1600980,11053,1199965,12127,1117774,13551,82191,4575,67808,4315,90720,5441,65195,4091,61776,3968,112278,5550,3238,875,1368933,11448,879777,11442,847221,11482,32556,2589,136182,6000,136211,5149,91536,6039,33836,2971,88083,4913,3308,784,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,744722,8250,399365,5779,292581,5262,277450,5017,15131,2219,17588,1678,21855,2074,25920,3133,13911,1812,26430,3175,1080,507,345357,5995,216675,5986,210689,5978,5986,1388,36273,2670,34390,2708,28806,2597,11214,1644,16558,2313,1441,698,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2776916,12797,1457777,8194,1132044,9692,1061831,9606,70213,3318,63305,3458,81898,3731,42972,2941,19518,2251,115025,4539,3015,582,1319139,9132,895835,8675,871595,8572,24240,1656,160707,5411,121839,5266,57985,3690,18072,2296,61111,3030,3590,675,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,265249,4247,143508,2724,101788,3371,93497,3286,8291,1438,6699,1149,9421,1366,7967,1398,3945,872,13383,1720,305,178,121741,2948,69817,3083,65627,2980,4190,999,12506,2051,18020,1703,9129,1200,2763,677,8411,1213,1095,482,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1210602,12859,677321,8476,441321,8274,411281,7943,30040,2514,16436,1668,39852,2761,89336,4507,14429,1565,74473,4280,1474,613,533281,8915,310963,7423,301805,7258,9158,1547,25778,2387,39448,2652,119933,5416,11623,1728,24349,2493,1187,524,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
