GEO_ID,C20005E_001E,C20005E_001M,C20005E_002E,C20005E_002M,C20005E_003E,C20005E_003M,C20005E_004E,C20005E_004M,C20005E_005E,C20005E_005M,C20005E_006E,C20005E_006M,C20005E_007E,C20005E_007M,C20005E_008E,C20005E_008M,C20005E_009E,C20005E_009M,C20005E_010E,C20005E_010M,C20005E_011E,C20005E_011M,C20005E_012E,C20005E_012M,C20005E_013E,C20005E_013M,C20005E_014E,C20005E_014M,C20005E_015E,C20005E_015M,C20005E_016E,C20005E_016M,C20005E_017E,C20005E_017M,C20005E_018E,C20005E_018M,C20005E_019E,C20005E_019M,C20005E_020E,C20005E_020M,C20005E_021E,C20005E_021M,C20005E_022E,C20005E_022M,C20005E_023E,C20005E_023M,C20005E_024E,C20005E_024M,C20005E_025E,C20005E_025M,C20005E_026E,C20005E_026M,C20005E_027E,C20005E_027M,C20005E_028E,C20005E_028M,C20005E_029E,C20005E_029M,C20005E_030E,C20005E_030M,C20005E_031E,C20005E_031M,C20005E_032E,C20005E_032M,C20005E_033E,C20005E_033M,C20005E_034E,C20005E_034M,C20005E_035E,C20005E_035M,C20005E_036E,C20005E_036M,C20005E_037E,C20005E_037M,C20005E_038E,C20005E_038M,C20005E_039E,C20005E_039M,NAME,C20005E_001MA,C20005E_001EA,C20005E_002MA,C20005E_002EA,C20005E_003EA,C20005E_003MA,C20005E_004MA,C20005E_004EA,C20005E_005MA,C20005E_005EA,C20005E_006MA,C20005E_006EA,C20005E_007EA,C20005E_007MA,C20005E_008MA,C20005E_008EA,C20005E_009EA,C20005E_009MA,C20005E_010MA,C20005E_010EA,C20005E_011MA,C20005E_011EA,C20005E_012MA,C20005E_012EA,C20005E_013EA,C20005E_013MA,C20005E_014EA,C20005E_014MA,C20005E_015MA,C20005E_015EA,C20005E_016EA,C20005E_016MA,C20005E_017EA,C20005E_017MA,C20005E_018EA,C20005E_018MA,C20005E_019EA,C20005E_019MA,C20005E_020EA,C20005E_020MA,C20005E_021MA,C20005E_021EA,C20005E_022MA,C20005E_022EA,C20005E_023EA,C20005E_023MA,C20005E_024EA,C20005E_024MA,C20005E_025EA,C20005E_025MA,C20005E_026MA,C20005E_026EA,C20005E_027MA,C20005E_027EA,C20005E_028EA,C20005E_028MA,C20005E_029MA,C20005E_029EA,C20005E_030EA,C20005E_030MA,C20005E_031EA,C20005E_031MA,C20005E_032MA,C20005E_032EA,C20005E_033MA,C20005E_033EA,C20005E_034EA,C20005E_034MA,C20005E_035EA,C20005E_035MA,C20005E_036EA,C20005E_036MA,C20005E_037MA,C20005E_037EA,C20005E_038EA,C20005E_038MA,C20005E_039MA,C20005E_039EA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,110262,4182,54428,3102,20671,2095,0,294,20671,2095,284,208,1174,606,3538,1013,6349,1289,4914,1133,4412,1136,33757,2817,18824,2506,14933,2250,5766,1426,5276,1481,1326,588,1258,615,860,597,447,293,55834,2541,20489,2374,0,294,20489,2374,442,401,1860,780,3409,1011,6657,1324,3816,1124,4305,1336,35345,2729,23196,2307,12149,2044,4721,1619,3694,1108,949,554,1885,1040,660,488,240,295,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
