B24010E_041M,B24010E_042E,B24010E_042M,B24010E_043E,B24010E_043M,B24010E_044E,B24010E_044M,B24010E_045E,B24010E_045M,B24010E_046E,B24010E_046M,B24010E_047E,B24010E_047M,B24010E_048E,B24010E_048M,B24010E_049E,B24010E_049M,B24010E_050E,B24010E_050M,B24010E_051E,B24010E_051M,B24010E_052E,B24010E_052M,B24010E_053E,B24010E_053M,B24010E_054E,B24010E_054M,B24010E_055E,B24010E_055M,B24010E_056E,B24010E_056M,B24010E_057E,B24010E_057M,B24010E_058E,B24010E_058M,B24010E_059E,B24010E_059M,B24010E_060E,B24010E_060M,B24010E_061E,B24010E_061M,B24010E_062E,B24010E_062M,B24010E_063E,B24010E_063M,GEO_ID,B24010E_001E,B24010E_001M,B24010E_002E,B24010E_002M,B24010E_003E,B24010E_003M,B24010E_004E,B24010E_004M,B24010E_005E,B24010E_005M,B24010E_006E,B24010E_006M,B24010E_007E,B24010E_007M,B24010E_008E,B24010E_008M,B24010E_009E,B24010E_009M,B24010E_010E,B24010E_010M,B24010E_011E,B24010E_011M,B24010E_012E,B24010E_012M,B24010E_013E,B24010E_013M,B24010E_014E,B24010E_014M,B24010E_015E,B24010E_015M,B24010E_016E,B24010E_016M,B24010E_017E,B24010E_017M,B24010E_018E,B24010E_018M,B24010E_019E,B24010E_019M,B24010E_020E,B24010E_020M,B24010E_021E,B24010E_021M,B24010E_022E,B24010E_022M,B24010E_023E,B24010E_023M,B24010E_024E,B24010E_024M,B24010E_025E,B24010E_025M,B24010E_026E,B24010E_026M,B24010E_027E,B24010E_027M,B24010E_028E,B24010E_028M,B24010E_029E,B24010E_029M,B24010E_030E,B24010E_030M,B24010E_031E,B24010E_031M,B24010E_032E,B24010E_032M,B24010E_033E,B24010E_033M,B24010E_034E,B24010E_034M,B24010E_035E,B24010E_035M,B24010E_036E,B24010E_036M,B24010E_037E,B24010E_037M,B24010E_038E,B24010E_038M,B24010E_039E,B24010E_039M,B24010E_040E,B24010E_040M,B24010E_041E,B24010E_041MA,B24010E_042MA,B24010E_042EA,B24010E_043MA,B24010E_043EA,B24010E_044MA,B24010E_044EA,B24010E_045EA,B24010E_045MA,B24010E_046EA,B24010E_046MA,B24010E_047MA,B24010E_047EA,B24010E_048MA,B24010E_048EA,B24010E_049MA,B24010E_049EA,B24010E_050EA,B24010E_050MA,B24010E_051EA,B24010E_051MA,B24010E_052MA,B24010E_052EA,B24010E_053MA,B24010E_053EA,B24010E_054MA,B24010E_054EA,B24010E_055MA,B24010E_055EA,B24010E_056EA,B24010E_056MA,B24010E_057EA,B24010E_057MA,B24010E_058MA,B24010E_058EA,B24010E_059MA,B24010E_059EA,B24010E_060MA,B24010E_060EA,B24010E_061EA,B24010E_061MA,B24010E_062EA,B24010E_062MA,B24010E_063MA,B24010E_063EA,NAME,B24010E_001EA,B24010E_001MA,B24010E_002EA,B24010E_002MA,B24010E_003MA,B24010E_003EA,B24010E_004MA,B24010E_004EA,B24010E_005MA,B24010E_005EA,B24010E_006EA,B24010E_006MA,B24010E_007EA,B24010E_007MA,B24010E_008MA,B24010E_008EA,B24010E_009MA,B24010E_009EA,B24010E_010MA,B24010E_010EA,B24010E_011MA,B24010E_011EA,B24010E_012EA,B24010E_012MA,B24010E_013EA,B24010E_013MA,B24010E_014MA,B24010E_014EA,B24010E_015MA,B24010E_015EA,B24010E_016MA,B24010E_016EA,B24010E_017EA,B24010E_017MA,B24010E_018EA,B24010E_018MA,B24010E_019MA,B24010E_019EA,B24010E_020MA,B24010E_020EA,B24010E_021MA,B24010E_021EA,B24010E_022EA,B24010E_022MA,B24010E_023EA,B24010E_023MA,B24010E_024EA,B24010E_024MA,B24010E_025MA,B24010E_025EA,B24010E_026MA,B24010E_026EA,B24010E_027EA,B24010E_027MA,B24010E_028EA,B24010E_028MA,B24010E_029EA,B24010E_029MA,B24010E_030MA,B24010E_030EA,B24010E_031MA,B24010E_031EA,B24010E_032EA,B24010E_032MA,B24010E_033EA,B24010E_033MA,B24010E_034EA,B24010E_034MA,B24010E_035MA,B24010E_035EA,B24010E_036MA,B24010E_036EA,B24010E_037EA,B24010E_037MA,B24010E_038EA,B24010E_038MA,B24010E_039EA,B24010E_039MA,B24010E_040MA,B24010E_040EA,B24010E_041EA,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
182,33,65,707,420,171,200,1052,515,88,150,1213,721,5918,1219,1094,536,603,418,1387,676,511,345,2323,846,11914,1886,2975,999,8939,1520,44,75,87,152,87,152,0,289,2743,880,1610,716,1133,688,0400000US06,60101,3463,32840,2244,5589,1213,2471,743,1559,615,0,289,912,530,3118,1028,584,327,580,381,81,121,357,279,31,58,793,649,533,536,159,154,5770,1235,144,221,1802,659,1423,604,1260,589,1141,629,6773,1270,3757,1144,3016,955,71,92,6728,1157,3818,1023,2910,836,7909,1735,3003,1192,4906,1296,27261,2622,6555,1571,2963,1021,1914,834,0,289,1049,787,3592,1055,177,191,151,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
