GEO_ID,B24090_001E,B24090_001M,B24090_002E,B24090_002M,B24090_003E,B24090_003M,B24090_004E,B24090_004M,B24090_005E,B24090_005M,B24090_006E,B24090_006M,B24090_007E,B24090_007M,B24090_008E,B24090_008M,B24090_009E,B24090_009M,B24090_010E,B24090_010M,B24090_011E,B24090_011M,B24090_012E,B24090_012M,B24090_013E,B24090_013M,B24090_014E,B24090_014M,B24090_015E,B24090_015M,B24090_016E,B24090_016M,B24090_017E,B24090_017M,B24090_018E,B24090_018M,B24090_019E,B24090_019M,B24090_020E,B24090_020M,B24090_021E,B24090_021M,NAME,B24090_001MA,B24090_001EA,B24090_002EA,B24090_002MA,B24090_003EA,B24090_003MA,B24090_004EA,B24090_004MA,B24090_005EA,B24090_005MA,B24090_006MA,B24090_006EA,B24090_007MA,B24090_007EA,B24090_008EA,B24090_008MA,B24090_009EA,B24090_009MA,B24090_010EA,B24090_010MA,B24090_011MA,B24090_011EA,B24090_012MA,B24090_012EA,B24090_013EA,B24090_013MA,B24090_014EA,B24090_014MA,B24090_015EA,B24090_015MA,B24090_016MA,B24090_016EA,B24090_017MA,B24090_017EA,B24090_018MA,B24090_018EA,B24090_019EA,B24090_019MA,B24090_020EA,B24090_020MA,B24090_021EA,B24090_021MA,state
0400000US13,3178525,24989,1769358,16441,1375547,15708,1277664,15109,97883,5417,66648,4440,101149,5419,60006,4038,73656,5484,90546,6594,1806,1117,1409167,14796,964406,17543,928587,17632,35819,3112,110632,6152,134667,6481,101205,5139,55643,4590,41386,3535,1228,527,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,468650,7601,260205,5133,170636,5093,159324,4983,11312,1511,15026,1849,11834,1707,17697,1904,30768,2305,13555,1733,689,458,208445,5104,129969,4324,125919,4306,4050,889,23087,2092,5899,1179,25456,2271,14675,1684,8692,1693,667,415,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,477761,9484,288528,6069,218251,5934,200107,5964,18144,2658,11183,1698,16586,2116,13416,1770,9561,1466,19242,2118,289,288,189233,6866,124266,6034,119316,5898,4950,1359,17540,2245,16319,2113,15305,1610,6093,1857,9213,1351,497,370,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4241406,20744,2420409,14499,1931831,14349,1811085,13600,120746,5707,125060,5048,143029,5758,73127,3762,44937,3262,100761,4646,1664,720,1820997,15167,1279043,15218,1242510,15706,36533,2759,226066,6875,142029,4751,87244,4375,39741,2897,45580,3147,1294,507,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2112906,18396,1216775,12001,988709,11865,941856,11643,46853,3223,61070,3415,60359,3704,35667,3006,18648,2323,51073,3645,1249,478,896131,11488,630249,12372,616401,12199,13848,1722,122762,5534,60892,3833,40266,2846,18764,2250,22661,2270,537,333,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1107506,8633,634963,6357,489773,6457,456173,6111,33600,2437,28072,2179,30186,2396,25714,2260,12282,1640,48320,2506,616,356,472543,6626,314502,5754,305442,5884,9060,1263,56692,3010,36941,2554,35219,2529,8978,1437,19949,2122,262,189,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,984104,8187,568496,6246,434442,6829,407727,7130,26715,2320,23721,2046,35102,2675,24974,2453,15573,1989,33946,2702,738,394,415608,6293,264631,5821,256081,5835,8550,1310,51971,3205,37137,2597,31924,2546,12560,1446,17058,1621,327,179,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1323765,12173,756226,8859,587636,8991,555983,8595,31653,2752,35397,2965,38673,3520,34897,2673,18422,2075,40216,3197,985,533,567539,8258,372385,8160,363120,8076,9265,1438,67646,3544,39972,2837,56589,3582,15282,1745,14904,1715,761,405,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1462608,13323,817935,10587,644217,9541,606579,9701,37638,2984,32089,3158,41649,3766,31606,3177,26616,2334,41431,3341,327,191,644673,9978,434912,10557,423463,10696,11449,1543,58771,4032,60520,4098,51747,3151,18188,2177,20000,2393,535,493,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,423546,7508,237422,5309,167953,4890,152641,4555,15312,1724,17452,2059,15986,1828,8845,1332,8235,1510,18704,2196,247,156,186124,4728,107218,4674,103284,5040,3934,1012,37476,2754,17721,1647,9549,1193,5230,929,8838,1374,92,82,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161743,16849,1177828,10991,786096,11838,733745,11894,52351,3244,83657,5073,71949,4202,43922,2744,146544,5520,45015,3174,645,387,983915,10933,551308,8478,532471,8909,18837,1973,132295,5361,88851,4993,53058,3461,131168,6189,26723,2832,512,335,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2301457,17864,1297992,12945,961551,11873,900897,11750,60654,4325,108077,5108,74091,4066,49600,3699,29016,2368,74267,4642,1390,833,1003465,11530,638697,11843,622075,11330,16622,2141,176388,6176,84332,4838,47123,3028,18280,2159,37653,3139,992,472,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2913972,20469,1667819,13183,1355602,13384,1273120,13357,82482,3742,93140,4202,67228,3803,49147,2769,27047,2372,73838,3534,1817,707,1246153,13491,853880,12430,829147,12537,24733,2219,180487,6319,80363,3088,71461,3960,22624,2092,35481,2839,1857,689,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1927645,12422,1106506,8600,861512,9969,796156,9953,65356,2982,69626,3238,54032,2811,39090,2458,18283,1477,62913,2874,1050,354,821139,7950,537298,7891,517727,7511,19571,1836,131976,4366,64545,3680,44081,2482,14941,1846,27640,1787,658,316,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,867207,10130,477518,7507,355545,8268,333067,7931,22478,2117,19735,2681,25795,2796,29791,2781,18907,2044,27346,2606,399,228,389689,7884,256237,7264,249636,7040,6601,1246,30154,2873,28722,3081,50321,3279,14628,1840,9172,1731,455,361,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1945403,16455,1071220,10588,812625,9910,766063,9345,46562,3247,75648,4131,56534,3644,39401,2729,25810,2856,59924,3748,1278,429,874183,11485,571530,9936,556605,9863,14925,1979,135394,5539,58650,3606,56624,3695,22922,2197,28098,2801,965,386,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,320892,6122,189328,4471,129556,4153,114138,4023,15418,1734,9320,1470,10310,1187,10705,1360,8696,1218,20483,2118,258,135,131564,4245,73366,3677,68275,3652,5091,923,19316,1776,13252,1698,11552,1289,6722,1255,6790,1122,566,463,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,702304,6477,405792,4651,303754,4991,281054,5176,22700,1778,20070,1853,23379,2215,17242,1684,10700,1321,30071,2313,576,345,296512,4662,193645,5146,187858,5245,5787,1045,39467,2820,25857,2157,17782,1486,8487,1275,10716,1123,558,351,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,893971,10670,510734,7179,415154,7736,395736,7534,19418,2264,14027,1714,30397,2744,14101,2012,17203,2347,19684,2666,168,116,383237,8411,296202,8153,288496,7799,7706,1320,19132,2407,28991,2818,15849,1749,9567,1649,13192,1821,304,211,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,479020,6985,273546,4321,211535,5284,199506,5320,12029,1505,15704,1648,14603,2062,7975,1099,6632,1278,17022,1853,75,122,205474,5288,131837,4971,127112,4899,4725,1091,34124,2623,18572,1864,8694,1412,4924,1055,7089,1105,234,199,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3076362,17533,1761345,11124,1394875,12652,1295151,12357,99724,4796,76731,4740,105563,4608,61681,3867,40244,3094,81025,4982,1226,517,1315017,12493,935861,11680,909446,11647,26415,2762,130068,5388,109166,5095,81064,4461,21784,2048,35556,3058,1518,510,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,601184,10360,342658,7999,235157,8004,221875,8005,13282,1970,15429,2021,26817,3192,19603,1969,25207,2613,20371,2086,74,92,258526,6610,142880,6142,136986,6018,5894,1258,27542,2547,27506,2411,33491,2961,16018,2228,10869,1788,220,204,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6497723,29034,3608557,21044,2633547,18684,2446961,18879,186586,6966,244114,8394,309674,8102,156726,6407,75975,4632,184006,6480,4515,1168,2889166,20373,1853173,19565,1792429,18745,60744,4353,398982,8707,326327,8491,156953,6109,54367,3949,96366,5057,2998,793,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3077872,18686,1711864,15074,1311745,13835,1230523,13791,81222,4471,80218,4416,85573,4649,86453,4537,55302,3448,90646,4711,1927,674,1366008,13237,938340,14097,910826,13690,27514,2715,129877,5669,93092,5442,133844,6412,30028,2793,40042,3804,785,366,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,273025,5277,164079,4008,113481,4388,105096,4056,8385,1226,9152,1614,8501,1381,6930,1134,6468,1313,19309,1783,238,131,108946,3266,62914,3052,61176,3027,1738,527,17430,1537,10472,1404,7873,1103,4723,1237,5368,909,166,113,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3724285,21357,2111998,12846,1664530,14043,1582649,13311,81881,3915,116378,5105,124281,5192,60785,4291,46535,3106,97970,4497,1519,602,1612287,15725,1100635,13084,1076056,12646,24579,2216,219977,6478,142712,5698,75551,4185,33091,2635,38021,2804,2300,772,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1261485,10070,729452,6648,547724,6962,512096,6860,35628,2508,31068,2321,40089,2774,33860,1951,34201,2373,41136,2920,1374,545,532033,7869,344666,6378,332688,6479,11978,1464,48229,2761,37893,2140,59561,3251,23791,2255,17427,1653,466,255,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1150733,10662,674001,8402,511354,8490,473517,8267,37837,2607,40744,2962,39518,3032,25003,2416,14122,1832,42831,3184,429,299,476732,7468,295362,7364,280860,7341,14502,1712,65175,4137,41585,3114,35193,2516,12817,1761,26022,2778,578,378,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4162885,22355,2354690,13943,1805621,13521,1702918,13625,102703,5241,170723,5287,112304,4230,77878,3920,59137,3377,126651,5264,2376,638,1808195,14580,1220224,13018,1192275,12843,27949,2483,310760,6552,113229,5118,77768,3505,38037,2739,46419,2829,1758,605,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,335418,5073,187303,4100,139517,4656,130150,4596,9367,1402,14103,1519,10275,1651,6814,1136,7631,1205,8819,1302,144,170,148115,3875,102698,3890,99227,3588,3471,957,22525,2276,8068,1437,8728,1330,2993,874,2998,773,105,131,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1482923,17337,824978,12155,640305,11073,598766,11271,41539,2887,31589,3224,44651,3494,43013,3815,24877,2851,39709,3174,834,527,657945,10875,444094,10175,431314,9989,12780,1846,55026,3913,47952,3726,71611,4822,21226,2698,16996,2268,1040,603,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312916,4919,178499,3945,124724,4313,112351,4235,12373,1413,9876,1507,9386,1146,6034,1035,7939,1362,20035,1635,505,251,134417,3356,77957,3774,74235,3662,3722,895,24497,2015,11654,1299,9067,1168,4791,938,6198,1002,253,191,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2037410,18104,1146641,12209,862841,12388,819032,12074,43809,3410,55002,3683,75281,4416,37019,2926,35329,2775,79913,4523,1256,524,890769,12703,614095,11079,602912,11001,11183,1684,91027,4056,77255,4314,52986,3498,24189,2348,29707,2608,1510,647,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8980015,30987,5260581,20840,4148143,22566,3962044,22227,186099,7905,190537,7639,272541,9599,172883,6362,146981,7058,325610,9729,3886,780,3719434,24135,2562485,23758,2502070,23176,60415,3835,291721,10038,339422,10500,290502,9908,92465,5909,138864,6029,3975,1092,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,888872,9494,565895,7086,441907,7515,408347,7282,33560,2278,28914,2604,26555,2063,23911,2474,24081,2248,20112,2057,415,306,322977,6475,219869,5478,212720,5580,7149,1029,31119,2213,22400,2172,27994,2576,13447,1822,7771,1618,377,262,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,212897,4544,120797,3099,83303,2680,74683,2480,8620,924,11417,1289,5877,905,6474,1636,3487,619,9952,1118,287,251,92100,2963,50567,2591,48004,2456,2563,572,18981,1601,7094,977,6817,1190,3435,752,5180,1024,26,33,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2879426,18360,1619219,12257,1130282,13174,1057567,13437,72715,4029,88854,4583,94364,4791,60036,3674,179842,7093,64422,3542,1419,515,1260207,14001,766503,12455,742139,11924,24364,2380,130183,6298,135204,5668,72822,4683,119342,5493,35164,2650,989,435,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2238913,17874,1332897,10937,1012596,11015,944059,10795,68537,4395,65470,3544,76810,4059,63560,3629,56967,4148,56402,3890,1092,511,906016,12615,575625,10310,551299,10645,24326,2661,102125,5063,69573,4134,86467,4306,37281,2888,33223,2956,1722,598,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,520708,7237,298442,5897,218563,5696,210959,5584,7604,1349,14158,1891,19544,2153,18973,1954,14686,1717,12211,1740,307,268,222266,5839,137389,5482,134856,5395,2533,783,25668,2774,18972,1832,24493,2335,10251,1355,5392,1230,101,92,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1949329,12464,1120596,7849,889262,8172,840338,8042,48924,2484,53705,2795,57538,3141,38585,2382,16187,1681,63962,2833,1357,367,828733,9138,567714,7837,551617,7945,16097,1646,110352,4597,65956,3459,45200,2451,13548,1375,24913,1766,1050,347,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207255,4467,124175,3344,92748,3374,86250,3347,6498,1120,5043,1077,8958,1502,6709,1223,4211,1014,6373,1256,133,154,83080,2935,46858,2883,44489,2911,2369,855,8736,1375,10755,1382,8801,1473,3424,871,4403,993,103,105,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,704557,11613,388062,9351,255946,7756,239930,7405,16016,2020,13301,1587,24418,2920,50174,3684,10481,1749,33406,3423,336,279,316495,7190,185576,6638,180246,6603,5330,1383,21627,2495,22810,2718,66667,4074,6591,1211,12530,2139,694,430,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
